35.2 -79.8 basin centroid
Elevation: 250.0 m  Area: 180.0 km2

Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1995 2 17 12 39012.7 0.347 156.54 0.05 -2.18 -10.15 419.8
1995 2 18 12 39130.6 0.038 113.65 0.05 -0.62 -8.65 405.2
1995 2 19 12 39249.8 2.627 137.09 0.05 -1.28 -9.08 464.5
1995 2 20 12 39370.1 0.209 134.67 0.05 -3.27 -12.01 309.4
1995 2 21 12 39491.6 3.473 132.46 0.05 1.38 -8.16 446.2
1995 2 22 12 39614.2 6.221 125.09 0.05 -0.23 -8.23 352.5
1995 2 23 12 39737.8 0.593 146.13 0.05 0.84 -6.40 514.6
1995 2 24 12 39862.5 3.037 128.09 0.05 0.82 -8.21 414.6
1995 2 25 12 39988.1 1.244 162.24 0.05 0.21 -7.30 504.4
1995 2 26 12 40114.7 5.394 138.17 0.05 -2.63 -10.56 331.5
1995 2 27 12 40242.2 1.391 156.44 0.05 -0.23 -7.22 511.1
1995 2 28 12 40370.6 0.989 139.99 0.05 -0.56 -8.26 430.2
1995 3 1 12 40499.8 7.274 140.54 0.05 0.14 -6.48 455.9
1995 3 2 12 40629.8 0.605 148.44 0.05 0.77 -6.36 463.2
1995 3 3 12 40760.6 0.429 141.14 0.05 2.35 -7.19 497.4
1995 3 4 12 40892.1 8.374 173.27 0.05 1.60 -6.93 412.1
1995 3 5 12 41024.3 2.461 162.96 0.05 1.08 -8.38 452.7
1995 3 6 12 41157.2 3.039 170.81 0.05 2.19 -4.86 532.3
1995 3 7 12 41290.6 1.070 155.81 0.05 2.32 -5.94 479.5
1995 3 8 12 41424.6 3.806 178.22 0.05 4.36 -3.43 519.9
1995 3 9 12 41559.2 0.898 172.05 0.05 6.94 -2.54 546.7
1995 3 10 12 41694.2 0.217 151.85 0.05 0.26 -9.16 403.9
1995 3 11 12 41829.7 1.356 168.42 0.05 3.95 -4.50 477.2
1995 3 12 12 41965.5 1.192 178.91 0.05 0.66 -7.53 466.4
1995 3 13 12 42101.8 2.503 162.02 0.05 4.19 -4.57 529.9
1995 3 14 12 42238.3 3.672 181.15 0.05 0.77 -7.46 444.8
1995 3 15 12 42375.2 0.881 150.21 0.05 3.09 -4.88 493.5
1995 3 16 12 42512.3 4.228 171.13 0.05 2.33 -5.43 505.2
1995 3 17 12 42649.6 1.565 168.40 0.05 4.03 -4.30 517.5
1995 3 18 12 42787.0 2.233 197.67 0.05 2.99 -4.42 484.2
1995 3 19 12 42924.6 2.655 163.68 0.05 4.21 -3.26 473.6
1995 3 20 12 43062.3 7.751 179.91 0.05 4.10 -2.75 538.9
1995 3 21 12 43200.0 2.383 200.96 0.05 5.93 -0.87 566.9
1995 3 22 12 43337.7 2.617 185.26 0.05 4.57 -3.81 486.6
1995 3 23 12 43475.4 7.704 170.19 0.05 7.90 -1.14 609.1
1995 3 24 12 43613.0 1.734 195.42 0.05 4.59 -3.73 483.9
1995 3 25 12 43750.4 3.770 213.55 0.05 6.09 -1.63 543.5
1995 3 26 12 43887.7 0.713 188.17 0.05 3.65 -4.64 534.7
1995 3 27 12 44024.8 0.696 212.94 0.05 5.66 -2.59 574.5
1995 3 28 12 44161.7 3.806 198.32 0.05 5.06 -2.94 485.2
1995 3 29 12 44298.2 8.365 220.67 0.05 7.41 -1.00 576.6
1995 3 30 12 44434.5 1.097 200.87 0.05 7.02 -1.62 545.9
1995 3 31 12 44570.3 0.752 226.13 0.05 6.70 -2.17 612.1
1995 4 1 12 44705.8 1.224 189.34 0.05 5.70 -1.63 621.5
1995 4 2 12 44840.8 6.534 199.28 0.05 8.13 -0.08 577.6
1995 4 3 12 44975.4 0.246 183.35 0.05 7.82 0.17 584.5
1995 4 4 12 45109.4 1.800 211.12 0.05 9.58 1.49 631.8
1995 4 5 12 45242.8 1.112 204.07 0.05 2.43 -6.21 507.4
1995 4 6 12 45375.7 5.334 212.50 0.05 8.78 0.37 626.0
1995 4 7 12 45507.9 1.219 211.63 0.05 8.71 -0.61 554.7
1995 4 8 12 45639.4 2.361 212.10 0.05 8.06 0.19 636.3
1995 4 9 12 45770.2 0.672 218.97 0.05 9.90 3.22 654.5
1995 4 10 12 45900.2 4.403 222.13 0.05 9.64 1.75 597.9
1995 4 11 12 46029.4 0.609 215.09 0.05 7.93 0.53 657.7
1995 4 12 12 46157.8 0.743 214.21 0.05 7.13 -1.93 600.4
1995 4 13 12 46285.3 2.741 199.13 0.05 9.96 0.32 572.6
1995 4 14 12 46411.9 1.535 228.65 0.05 10.59 2.21 665.1
1995 4 15 12 46537.5 1.578 200.99 0.05 7.61 1.56 670.3
1995 4 16 12 46662.2 4.026 212.08 0.05 9.66 0.18 634.3
1995 4 17 12 46785.8 2.390 217.21 0.05 8.64 1.45 611.0
1995 4 18 12 46908.4 0.704 197.77 0.05 11.66 3.82 645.3
1995 4 19 12 47029.9 6.286 200.06 0.05 11.58 3.95 664.8
1995 4 20 12 47150.2 5.299 208.79 0.05 10.27 2.36 628.9
1995 4 21 12 47269.4 4.200 228.52 0.05 10.27 1.73 551.8
1995 4 22 12 47387.3 0.124 227.39 0.05 11.86 3.47 681.1
1995 4 23 12 47504.0 8.247 214.94 0.05 11.37 3.89 639.3
1995 4 24 12 47619.5 3.434 244.88 0.05 10.89 3.51 658.9
1995 4 25 12 47733.6 6.430 219.98 0.05 8.78 -0.52 614.5
1995 4 26 12 47846.4 1.589 249.92 0.05 10.51 2.49 676.8
1995 4 27 12 47957.8 2.570 223.65 0.05 13.93 5.59 733.3
1995 4 28 12 48067.8 2.252 218.92 0.05 14.85 5.76 743.1
1995 4 29 12 48176.4 3.077 269.81 0.05 12.02 4.93 725.1
1995 4 30 12 48283.5 0.533 200.49 0.05 13.10 4.73 726.3
1995 5 1 12 48389.0 0.575 236.93 0.05 12.61 4.63 685.8
1995 5 2 12 48493.1 2.458 221.89 0.05 12.34 5.22 697.4
1995 5 3 12 48595.5 1.771 215.91 0.05 12.45 5.07 650.1
1995 5 4 12 48696.4 3.949 234.55 0.05 11.07 4.05 674.0
1995 5 5 12 48795.7 12.490 260.10 0.05 13.77 4.82 647.6
1995 5 6 12 48893.3 1.114 245.67 0.05 14.45 7.62 723.1
1995 5 7 12 48989.2 3.144 214.30 0.05 13.64 5.11 748.6
1995 5 8 12 49083.3 0.362 221.41 0.05 16.04 7.24 713.2
1995 5 9 12 49175.8 8.192 231.81 0.05 13.10 5.45 719.5
1995 5 10 12 49266.4 1.757 226.58 0.05 13.54 5.12 648.4
1995 5 11 12 49355.3 0.297 262.62 0.05 13.04 5.56 755.7
1995 5 12 12 49442.4 0.448 251.01 0.05 17.47 8.78 819.0
1995 5 13 12 49527.6 0.606 236.42 0.05 14.12 6.13 675.2
1995 5 14 12 49610.9 3.081 243.39 0.05 15.39 8.63 806.5
1995 5 15 12 49692.3 1.465 231.12 0.05 14.37 6.69 712.0
1995 5 16 12 49771.8 5.035 238.06 0.05 17.14 8.98 746.3
1995 5 17 12 49849.4 0.437 228.58 0.05 17.18 9.35 774.9
1995 5 18 12 49924.9 1.590 248.91 0.05 16.35 6.41 724.6
1995 5 19 12 49998.5 13.395 242.13 0.05 16.49 8.23 806.0
1995 5 20 12 50070.1 3.124 248.93 0.05 17.09 8.01 751.6
1995 5 21 12 50139.7 6.797 265.57 0.05 17.23 8.92 793.7
1995 5 22 12 50207.1 2.086 247.93 0.05 18.22 9.21 790.9
1995 5 23 12 50272.5 2.093 214.51 0.05 15.57 7.70 733.8
1995 5 24 12 50335.9 1.157 277.86 0.05 18.69 9.01 748.8
1995 5 25 12 50397.0 1.175 255.55 0.05 16.17 8.02 787.8
1995 5 26 12 50456.1 7.041 234.21 0.05 17.71 10.68 885.1
1995 5 27 12 50513.0 5.118 250.95 0.05 16.63 9.31 776.2
1995 5 28 12 50567.8 1.250 267.64 0.05 17.97 9.82 767.1
1995 5 29 12 50620.3 5.468 249.24 0.05 18.52 11.24 820.8
1995 5 30 12 50670.7 2.818 253.79 0.05 19.46 11.30 858.4
1995 5 31 12 50718.8 2.457 252.61 0.05 20.48 12.42 834.5
1995 6 1 12 50764.8 4.739 280.29 0.05 18.99 10.17 774.4
1995 6 2 12 50808.5 0.988 292.82 0.05 17.12 8.87 767.5
1995 6 3 12 50849.9 8.946 270.99 0.05 17.92 10.66 808.9
1995 6 4 12 50889.0 1.178 282.53 0.05 17.88 10.32 802.8
1995 6 5 12 50925.9 4.179 235.14 0.05 20.64 13.97 911.7
1995 6 6 12 50960.5 0.465 252.19 0.05 16.23 8.85 800.1
1995 6 7 12 50992.8 3.847 245.44 0.05 19.41 10.53 814.3
1995 6 8 12 51022.8 6.988 268.65 0.05 19.54 9.83 742.5
1995 6 9 12 51050.5 5.107 276.72 0.05 21.32 13.67 804.7
1995 6 10 12 51075.8 2.936 255.81 0.05 19.44 11.88 833.6
1995 6 11 12 51098.8 1.566 254.91 0.05 19.33 11.27 823.4
1995 6 12 12 51119.5 0.285 260.81 0.05 21.31 14.50 913.1
1995 6 13 12 51137.8 0.456 248.34 0.05 20.94 13.03 913.5
1995 6 14 12 51153.7 1.819 234.61 0.05 22.57 15.27 896.9
1995 6 15 12 51167.4 1.567 274.48 0.05 20.19 12.35 828.6
1995 6 16 12 51178.6 6.419 252.28 0.05 19.95 12.04 798.6
1995 6 17 12 51187.5 14.332 256.16 0.05 19.80 12.67 888.5
1995 6 18 12 51194.0 0.164 270.24 0.05 21.77 15.40 893.1
1995 6 19 12 51198.1 6.355 244.15 0.05 23.25 15.12 896.8
1995 6 20 12 51199.9 3.073 288.06 0.05 18.55 10.98 841.4
1995 6 21 12 51199.3 1.099 267.37 0.05 21.98 14.28 847.8
1995 6 22 12 51196.4 4.378 249.62 0.05 21.17 12.91 829.1
1995 6 23 12 51191.0 10.447 277.10 0.05 21.52 12.82 840.4
1995 6 24 12 51183.3 1.482 284.36 0.05 23.50 16.30 890.7
1995 6 25 12 51173.3 7.639 233.17 0.05 23.04 16.18 877.9
1995 6 26 12 51160.8 8.066 210.65 0.05 23.29 15.26 910.2
1995 6 27 12 51146.1 7.282 256.44 0.05 22.41 14.01 892.3
1995 6 28 12 51128.9 6.761 259.70 0.05 22.27 15.06 917.9
1995 6 29 12 51109.4 5.483 263.11 0.05 22.94 14.16 914.1
1995 6 30 12 51087.6 0.601 281.82 0.05 25.77 18.03 994.7
1995 7 1 12 51063.4 4.493 263.14 0.05 22.25 14.51 884.6
1995 7 2 12 51036.9 0.118 255.13 0.05 22.57 14.59 899.9
1995 7 3 12 51008.1 0.399 271.46 0.05 21.22 14.02 903.6
1995 7 4 12 50976.9 3.588 280.05 0.05 19.71 11.94 843.9
1995 7 5 12 50943.5 2.008 231.59 0.05 24.18 16.13 952.3
1995 7 6 12 50907.8 0.136 275.97 0.05 22.07 13.59 846.1
1995 7 7 12 50869.7 2.519 251.97 0.05 23.40 15.21 909.0
1995 7 8 12 50829.4 3.530 272.99 0.05 22.94 14.57 947.5
1995 7 9 12 50786.9 2.775 243.55 0.05 24.71 16.46 904.1
1995 7 10 12 50742.1 5.352 242.38 0.05 22.10 14.62 865.2
1995 7 11 12 50695.1 4.996 266.82 0.05 20.55 11.97 833.2
1995 7 12 12 50645.8 0.437 271.93 0.05 24.65 17.22 963.4
1995 7 13 12 50594.3 0.243 276.18 0.05 23.09 15.78 849.8
1995 7 14 12 50540.7 2.369 230.91 0.05 22.86 16.04 876.6
1995 7 15 12 50484.8 4.068 258.83 0.05 19.49 11.93 893.5
1995 7 16 12 50426.8 2.834 265.36 0.05 23.59 15.81 964.7
1995 7 17 12 50366.7 2.000 228.51 0.05 20.08 12.67 874.8
1995 7 18 12 50304.5 8.179 226.99 0.05 24.07 16.52 957.0
1995 7 19 12 50240.1 0.145 254.91 0.05 22.27 14.88 892.3
1995 7 20 12 50173.7 0.218 252.76 0.05 23.52 14.45 885.4
1995 7 21 12 50105.1 2.228 253.42 0.05 22.77 13.95 871.9
1995 7 22 12 50034.6 0.202 241.84 0.05 22.23 13.56 844.4
1995 7 23 12 49962.0 0.959 239.66 0.05 21.55 14.69 859.0
1995 7 24 12 49887.4 4.694 275.10 0.05 19.63 9.79 805.4
1995 7 25 12 49810.8 7.085 240.43 0.05 22.40 15.25 872.3
1995 7 26 12 49732.3 2.530 248.46 0.05 23.08 14.94 883.7
1995 7 27 12 49651.8 1.750 228.36 0.05 23.26 15.26 908.3
1995 7 28 12 49569.5 8.153 259.22 0.05 23.81 15.95 878.8
1995 7 29 12 49485.2 2.192 243.11 0.05 23.20 13.51 914.9
1995 7 30 12 49399.1 0.366 250.73 0.05 25.53 17.00 919.4
1995 7 31 12 49311.1 1.529 263.60 0.05 21.77 14.08 883.7
1995 8 1 12 49221.3 0.307 239.88 0.05 25.14 17.75 969.0
1995 8 2 12 49129.8 1.130 277.51 0.05 22.73 15.34 945.4
1995 8 3 12 49036.5 2.792 260.79 0.05 23.36 15.36 943.2
1995 8 4 12 48941.4 0.149 236.90 0.05 23.81 16.82 967.5
1995 8 5 12 48844.7 7.228 226.91 0.05 17.22 9.10 754.8
1995 8 6 12 48746.2 4.111 220.41 0.05 24.75 16.96 920.1
1995 8 7 12 48646.2 1.316 225.28 0.05 22.98 15.39 872.4
1995 8 8 12 48544.5 3.253 211.60 0.05 21.06 12.56 868.1
1995 8 9 12 48441.3 1.855 247.23 0.05 21.36 13.65 853.0
1995 8 10 12 48336.4 4.352 242.04 0.05 23.23 14.98 857.8
1995 8 11 12 48230.1 2.084 231.79 0.05 21.40 13.17 813.5
1995 8 12 12 48122.3 0.101 242.06 0.05 20.84 13.12 901.1
1995 8 13 12 48013.0 1.393 227.30 0.05 21.46 13.89 801.8
1995 8 14 12 47902.3 6.577 221.09 0.05 20.32 12.33 913.4
1995 8 15 12 47790.2 3.449 237.44 0.05 19.70 11.61 862.0
1995 8 16 12 47676.7 0.998 217.78 0.05 21.40 13.71 848.2
1995 8 17 12 47561.9 2.509 240.88 0.05 17.43 9.52 781.6
1995 8 18 12 47445.8 0.515 225.22 0.05 21.96 13.25 867.9
1995 8 19 12 47328.5 1.061 254.82 0.05 19.60 12.33 846.8
1995 8 20 12 47209.9 2.838 225.46 0.05 24.12 15.50 899.1
1995 8 21 12 47090.2 5.119 205.18 0.05 21.80 14.59 886.2
1995 8 22 12 46969.3 0.347 221.15 0.05 22.18 14.59 931.5
1995 8 23 12 46847.3 1.610 222.07 0.05 18.52 10.89 853.5
1995 8 24 12 46724.2 5.383 213.89 0.05 22.13 15.00 932.0
1995 8 25 12 46600.0 1.489 226.55 0.05 17.96 10.20 832.8
1995 8 26 12 46474.8 0.127 231.98 0.05 19.92 13.72 848.3
1995 8 27 12 46348.7 5.551 214.83 0.05 17.78 9.71 769.8
1995 8 28 12 46221.7 3.020 224.41 0.05 19.79 10.17 798.9
1995 8 29 12 46093.7 0.049 211.27 0.05 20.51 12.19 840.4
1995 8 30 12 45964.9 3.147 198.01 0.05 19.48 12.61 832.7
1995 8 31 12 45835.3 0.817 178.65 0.05 18.62 12.33 863.5
1995 9 1 12 45704.9 2.828 230.38 0.05 20.65 14.32 906.5
1995 9 2 12 45573.7 3.111 228.80 0.05 19.48 12.65 815.1
1995 9 3 12 45441.8 0.501 188.94 0.05 19.14 11.16 853.2
1995 9 4 12 45309.3 2.361 176.17 0.05 19.67 11.49 832.4
1995 9 5 12 45176.2 0.975 195.86 0.05 17.38 10.93 834.8
1995 9 6 12 45042.4 0.100 196.99 0.05 20.18 12.63 887.8
1995 9 7 12 44908.2 1.076 179.82 0.05 20.05 11.78 861.8
1995 9 8 12 44773.4 2.714 190.17 0.05 18.01 10.74 833.9
1995 9 9 12 44638.1 3.245 215.31 0.05 18.88 9.89 828.4
1995 9 10 12 44502.5 1.241 194.83 0.05 18.55 9.83 785.2
1995 9 11 12 44366.4 0.321 180.62 0.05 19.73 10.61 841.8
1995 9 12 12 44230.0 0.376 197.87 0.05 21.78 13.87 847.1
1995 9 13 12 44093.3 1.391 184.08 0.05 19.87 12.56 838.3
1995 9 14 12 43956.3 1.096 173.46 0.05 15.83 8.11 708.2
1995 9 15 12 43819.1 0.161 162.23 0.05 18.77 9.68 834.7
1995 9 16 12 43681.7 2.328 194.40 0.05 21.43 13.62 867.3
1995 9 17 12 43544.2 0.903 163.18 0.05 15.62 7.11 724.8
1995 9 18 12 43406.5 1.221 187.04 0.05 19.10 10.16 808.1
1995 9 19 12 43268.9 2.567 212.08 0.05 17.78 8.82 779.0
1995 9 20 12 43131.1 3.777 192.10 0.05 16.92 9.73 732.7
1995 9 21 12 42993.5 2.264 180.65 0.05 16.82 9.04 789.2
1995 9 22 12 42855.8 0.256 198.14 0.05 15.71 8.45 811.3
1995 9 23 12 42718.3 1.400 193.83 0.05 13.81 7.48 757.7
1995 9 24 12 42580.9 0.136 201.14 0.05 17.37 9.45 776.0
1995 9 25 12 42443.7 0.845 163.64 0.05 13.09 6.05 715.1
1995 9 26 12 42306.7 1.065 157.06 0.05 15.16 6.84 740.2
1995 9 27 12 42170.0 2.472 147.75 0.05 15.32 7.18 762.6
1995 9 28 12 42033.6 1.054 182.15 0.05 14.59 6.81 744.2
1995 9 29 12 41897.5 0.205 184.12 0.05 15.21 7.25 704.9
1995 9 30 12 41761.9 1.058 128.91 0.05 17.61 9.89 796.1
1995 10 1 12 41626.6 1.415 181.71 0.05 14.85 5.76 742.1
1995 10 2 12 41491.8 4.187 169.47 0.05 14.73 7.55 756.9
1995 10 3 12 41357.6 1.896 150.87 0.05 15.62 7.11 694.3
1995 10 4 12 41223.8 1.847 176.09 0.05 14.69 6.68 724.9
1995 10 5 12 41090.7 0.572 164.22 0.05 13.91 6.07 699.0
1995 10 6 12 40958.2 1.683 166.99 0.05 13.02 6.06 720.5
1995 10 7 12 40826.3 1.761 141.77 0.05 13.48 6.08 729.2
1995 10 8 12 40695.1 1.827 140.74 0.05 13.94 5.60 705.9
1995 10 9 12 40564.7 0.948 153.50 0.05 13.73 4.10 668.0
1995 10 10 12 40435.1 0.059 148.79 0.05 11.25 3.75 716.0
1995 10 11 12 40306.3 0.119 147.72 0.05 10.39 3.42 652.1
1995 10 12 12 40178.3 0.511 170.95 0.05 13.09 4.36 686.8
1995 10 13 12 40051.3 2.481 154.85 0.05 10.91 3.24 610.6
1995 10 14 12 39925.2 0.156 137.37 0.05 12.04 4.38 717.4
1995 10 15 12 39800.0 1.356 147.67 0.05 11.32 4.22 673.4
1995 10 16 12 39675.8 0.031 174.13 0.05 10.76 2.31 621.6
1995 10 17 12 39552.7 0.743 133.57 0.05 12.09 4.74 653.0
1995 10 18 12 39430.7 0.861 122.65 0.05 11.20 2.92 653.1
1995 10 19 12 39309.8 0.807 138.57 0.05 12.70 3.90 719.0
1995 10 20 12 39190.1 1.182 130.40 0.05 11.83 3.23 686.8
1995 10 21 12 39071.5 0.516 143.39 0.05 9.12 1.08 615.3
1995 10 22 12 38954.2 2.155 136.87 0.05 9.59 1.99 621.4
1995 10 23 12 38838.1 0.094 143.50 0.05 9.65 1.79 677.7
1995 10 24 12 38723.3 0.337 129.98 0.05 8.85 0.54 584.9
1995 10 25 12 38609.8 0.072 126.08 0.05 11.38 3.09 666.6
1995 10 26 12 38497.7 1.038 132.26 0.05 8.69 -0.37 588.4
1995 10 27 12 38387.0 1.180 112.65 0.05 9.18 -0.34 640.3
1995 10 28 12 38277.7 0.613 143.90 0.05 9.57 0.59 607.5
1995 10 29 12 38169.9 0.524 172.97 0.05 7.10 -2.07 629.9
1995 10 30 12 38063.6 1.674 124.78 0.05 8.63 1.85 645.5
1995 10 31 12 37958.7 0.396 149.97 0.05 10.83 3.11 623.8
1995 11 1 12 37855.5 2.871 145.46 0.05 8.28 0.87 648.2
1995 11 2 12 37753.8 0.161 131.51 0.05 7.50 -0.31 638.8
1995 11 3 12 37653.8 0.572 102.43 0.05 9.02 0.51 616.8
1995 11 4 12 37555.3 2.822 103.05 0.05 8.78 0.44 635.0
1995 11 5 12 37458.6 0.986 104.42 0.05 3.91 -5.65 549.3
1995 11 6 12 37363.5 0.122 99.37 0.05 6.98 -1.59 588.1
1995 11 7 12 37270.2 2.199 104.73 0.05 7.56 -1.12 531.1
1995 11 8 12 37178.7 0.029 99.13 0.05 8.07 -1.47 542.1
1995 11 9 12 37088.9 0.416 114.18 0.05 8.35 0.76 615.2
1995 11 10 12 37000.9 0.985 142.41 0.05 6.01 -2.26 547.7
1995 11 11 12 36914.8 0.050 98.93 0.05 6.27 -0.86 558.5
1995 11 12 12 36830.5 2.500 109.21 0.05 5.03 -2.14 594.7
1995 11 13 12 36748.2 0.594 110.84 0.05 7.67 1.09 611.9
1995 11 14 12 36667.7 2.830 105.49 0.05 2.44 -4.72 569.2
1995 11 15 12 36589.2 0.347 108.17 0.05 3.36 -4.47 502.3
1995 11 16 12 36512.6 0.171 123.50 0.05 7.66 -0.50 611.1
1995 11 17 12 36438.0 1.355 102.15 0.05 5.02 -3.48 580.0
1995 11 18 12 36365.4 0.315 99.93 0.05 4.25 -2.84 567.2
1995 11 19 12 36294.9 0.753 115.95 0.05 6.24 -2.62 561.4
1995 11 20 12 36226.3 0.336 118.75 0.05 2.02 -6.08 509.0
1995 11 21 12 36159.9 2.611 113.53 0.05 4.73 -3.28 568.4
1995 11 22 12 36095.5 0.844 99.21 0.05 5.29 -2.76 558.1
1995 11 23 12 36033.3 0.505 85.96 0.05 4.14 -5.27 510.2
1995 11 24 12 35973.2 1.792 85.08 0.05 -1.20 -9.30 446.6
1995 11 25 12 35915.2 0.584 92.64 0.05 3.13 -5.15 493.3
1995 11 26 12 35859.3 0.351 114.03 0.05 2.05 -5.11 473.7
1995 11 27 12 35805.7 0.987 115.23 0.05 6.09 -1.10 636.8
1995 11 28 12 35754.2 0.180 108.46 0.05 4.84 -3.90 522.5
1995 11 29 12 35704.9 0.317 100.18 0.05 2.61 -4.62 481.8
1995 11 30 12 35657.9 0.239 92.99 0.05 0.18 -8.46 446.3
1995 12 1 12 35613.1 0.630 88.84 0.05 2.73 -5.75 435.2
1995 12 2 12 35570.6 0.375 101.18 0.05 0.81 -7.21 474.0
1995 12 3 12 35530.3 1.632 104.54 0.05 3.19 -4.41 505.0
1995 12 4 12 35492.2 2.159 104.57 0.05 2.76 -6.25 416.8
1995 12 5 12 35456.5 0.983 95.09 0.05 1.56 -6.11 480.0
1995 12 6 12 35423.1 0.025 98.01 0.05 2.54 -5.76 456.9
1995 12 7 12 35391.9 0.512 104.33 0.05 5.72 -2.85 549.9
1995 12 8 12 35363.1 0.348 102.70 0.05 -0.76 -9.73 396.3
1995 12 9 12 35336.6 5.343 95.37 0.05 -0.14 -7.94 414.3
1995 12 10 12 35312.4 1.848 100.93 0.05 1.84 -5.55 503.7
1995 12 11 12 35290.6 1.383 127.62 0.05 0.07 -9.17 372.1
1995 12 12 12 35271.1 0.378 79.25 0.05 1.78 -7.18 430.9
1995 12 13 12 35253.9 1.723 113.41 0.05 -0.87 -9.72 407.9
1995 12 14 12 35239.2 1.355 102.54 0.05 1.03 -6.70 464.8
1995 12 15 12 35226.7 0.832 96.16 0.05 0.80 -6.89 447.3
1995 12 16 12 35216.7 0.473 99.26 0.05 1.69 -6.28 448.2
1995 12 17 12 35209.0 0.632 79.08 0.05 0.31 -8.94 394.2
1995 12 18 12 35203.6 0.471 80.82 0.05 2.02 -6.16 495.2
1995 12 19 12 35200.7 1.109 98.65 0.05 -1.11 -10.61 392.6
1995 12 20 12 35200.1 1.593 128.33 0.05 0.78 -7.13 486.1
1995 12 21 12 35201.9 0.085 86.92 0.05 -2.47 -9.90 359.4
1995 12 22 12 35206.0 1.515 98.05 0.05 -3.31 -13.15 355.8
1995 12 23 12 35212.5 1.025 113.57 0.05 -2.06 -11.45 370.3
