45.2 -69.3 basin centroid
Elevation: 300.0 m  Area: 220.0 km2

Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1995 2 14 12 38666.4 2.469 126.02 7.74 0.69 -7.73 431.6
1995 2 15 12 38780.5 1.950 156.68 7.74 0.09 -10.27 393.6
1995 2 16 12 38896.0 1.647 126.43 7.74 0.71 -9.63 404.9
1995 2 17 12 39012.7 1.067 132.86 7.74 1.81 -9.66 397.2
1995 2 18 12 39130.6 1.063 138.20 7.74 0.70 -9.65 369.1
1995 2 19 12 39249.8 0.542 127.29 7.74 -2.29 -10.75 444.4
1995 2 20 12 39370.1 3.272 116.74 7.74 0.99 -8.21 452.7
1995 2 21 12 39491.6 3.099 164.19 7.74 4.20 -4.92 508.6
1995 2 22 12 39614.2 4.602 133.52 7.74 -0.25 -8.93 435.1
1995 2 23 12 39737.8 4.196 154.04 7.74 1.18 -9.28 396.7
1995 2 24 12 39862.5 0.814 165.37 7.74 2.94 -5.80 530.8
1995 2 25 12 39988.1 5.003 140.84 7.74 2.00 -7.14 455.8
1995 2 26 12 40114.7 6.829 164.20 7.74 -0.34 -9.72 448.6
1995 2 27 12 40242.2 3.476 146.34 7.74 1.95 -8.56 427.2
1995 2 28 12 40370.6 0.098 177.64 7.74 1.68 -8.36 398.9
1995 3 1 12 40499.8 0.738 192.85 7.74 3.04 -5.39 553.0
1995 3 2 12 40629.8 2.552 138.51 7.74 1.70 -9.02 404.9
1995 3 3 12 40760.6 1.545 146.17 7.74 1.63 -5.54 520.0
1995 3 4 12 40892.1 2.180 139.39 7.74 4.14 -5.58 508.0
1995 3 5 12 41024.3 5.140 150.17 7.74 2.52 -8.52 380.4
1995 3 6 12 41157.2 1.142 135.99 7.74 2.45 -6.34 487.6
1995 3 7 12 41290.6 6.606 159.92 7.74 2.67 -7.38 438.1
1995 3 8 12 41424.6 1.620 144.55 7.74 5.15 -4.24 539.1
1995 3 9 12 41559.2 9.696 139.68 7.74 4.13 -5.16 467.1
1995 3 10 12 41694.2 2.386 144.07 7.74 3.87 -7.14 464.9
1995 3 11 12 41829.7 1.806 178.46 7.74 0.65 -9.10 469.7
1995 3 12 12 41965.5 1.751 143.69 7.74 4.12 -4.96 479.3
1995 3 13 12 42101.8 0.193 157.05 7.74 1.94 -7.95 433.7
1995 3 14 12 42238.3 0.922 159.57 7.74 4.88 -3.44 531.0
1995 3 15 12 42375.2 3.323 169.92 7.74 4.09 -5.50 521.4
1995 3 16 12 42512.3 3.534 166.85 7.74 1.90 -7.69 420.6
1995 3 17 12 42649.6 0.395 157.59 7.74 3.13 -6.94 470.0
1995 3 18 12 42787.0 4.299 157.20 7.74 4.20 -5.61 476.4
1995 3 19 12 42924.6 11.781 175.70 7.74 4.22 -5.03 505.9
1995 3 20 12 43062.3 0.824 175.04 7.74 7.03 -2.26 608.7
1995 3 21 12 43200.0 3.525 167.76 7.74 2.51 -7.35 485.7
1995 3 22 12 43337.7 0.340 181.58 7.74 6.23 -3.32 512.1
1995 3 23 12 43475.4 2.089 212.59 7.74 7.07 -3.59 503.9
1995 3 24 12 43613.0 2.119 193.36 7.74 3.32 -5.23 512.7
1995 3 25 12 43750.4 7.404 180.63 7.74 5.90 -3.54 538.8
1995 3 26 12 43887.7 2.795 219.91 7.74 4.90 -4.64 504.8
1995 3 27 12 44024.8 2.825 168.58 7.74 7.39 -1.53 592.6
1995 3 28 12 44161.7 13.360 190.44 7.74 7.50 -0.56 590.6
1995 3 29 12 44298.2 2.761 177.46 7.74 6.05 -3.12 549.9
1995 3 30 12 44434.5 9.065 166.30 7.74 5.22 -4.58 501.8
1995 3 31 12 44570.3 3.311 183.16 7.74 4.45 -5.06 525.1
1995 4 1 12 44705.8 1.361 193.23 7.74 5.34 -4.92 466.4
1995 4 2 12 44840.8 2.384 185.93 7.74 6.76 -2.79 529.7
1995 4 3 12 44975.4 1.689 213.24 7.74 9.42 0.49 607.6
1995 4 4 12 45109.4 1.289 162.67 7.74 6.53 -2.62 572.2
1995 4 5 12 45242.8 8.089 220.74 7.74 7.18 -2.12 606.7
1995 4 6 12 45375.7 0.613 203.31 7.74 7.71 -0.93 625.0
1995 4 7 12 45507.9 0.054 197.33 7.74 7.29 -2.57 499.3
1995 4 8 12 45639.4 2.290 214.13 7.74 6.36 -2.85 564.8
1995 4 9 12 45770.2 10.088 202.93 7.74 9.19 -0.62 535.3
1995 4 10 12 45900.2 6.100 168.07 7.74 7.55 -2.51 532.2
1995 4 11 12 46029.4 0.915 228.89 7.74 8.10 -2.27 498.9
1995 4 12 12 46157.8 0.484 219.61 7.74 8.12 -0.72 575.8
1995 4 13 12 46285.3 7.918 218.78 7.74 11.40 2.82 640.6
1995 4 14 12 46411.9 1.242 226.32 7.74 10.68 2.20 630.5
1995 4 15 12 46537.5 0.172 198.42 7.74 10.67 0.53 610.9
1995 4 16 12 46662.2 0.497 193.65 7.74 8.22 -1.29 575.6
1995 4 17 12 46785.8 1.149 207.37 7.74 9.15 -0.81 630.5
1995 4 18 12 46908.4 1.278 226.48 7.74 8.60 -0.68 580.3
1995 4 19 12 47029.9 2.462 191.48 7.74 11.94 4.22 643.9
1995 4 20 12 47150.2 0.767 215.26 7.74 13.12 4.19 662.6
1995 4 21 12 47269.4 1.421 228.24 7.74 9.47 -0.72 593.1
1995 4 22 12 47387.3 7.078 203.15 7.74 10.50 2.08 592.9
1995 4 23 12 47504.0 1.935 250.20 7.74 12.15 2.90 674.7
1995 4 24 12 47619.5 1.306 205.78 7.74 8.44 -0.30 637.9
1995 4 25 12 47733.6 6.521 223.98 7.74 10.32 0.15 553.9
1995 4 26 12 47846.4 1.606 233.86 7.74 11.38 2.15 612.0
1995 4 27 12 47957.8 3.110 227.47 7.74 11.72 1.44 590.3
1995 4 28 12 48067.8 2.871 208.31 7.74 13.28 4.88 676.0
1995 4 29 12 48176.4 1.850 231.81 7.74 10.74 2.17 683.1
1995 4 30 12 48283.5 2.920 218.14 7.74 14.07 6.36 766.2
1995 5 1 12 48389.0 4.031 221.67 7.74 12.45 3.12 614.2
1995 5 2 12 48493.1 1.241 202.27 7.74 9.68 0.18 619.1
1995 5 3 12 48595.5 1.455 240.63 7.74 11.39 2.60 655.6
1995 5 4 12 48696.4 3.653 255.23 7.74 14.15 5.00 711.6
1995 5 5 12 48795.7 5.294 242.61 7.74 12.48 2.68 624.9
1995 5 6 12 48893.3 3.925 265.69 7.74 12.88 2.16 613.1
1995 5 7 12 48989.2 5.609 213.62 7.74 12.01 3.19 658.6
1995 5 8 12 49083.3 2.688 222.14 7.74 14.32 6.16 696.0
1995 5 9 12 49175.8 4.281 244.61 7.74 12.03 2.92 687.9
1995 5 10 12 49266.4 8.342 228.86 7.74 14.29 4.67 701.4
1995 5 11 12 49355.3 1.813 232.57 7.74 14.72 5.34 707.3
1995 5 12 12 49442.4 7.144 236.51 7.74 13.97 4.35 712.0
1995 5 13 12 49527.6 4.404 270.40 7.74 14.57 5.03 715.7
1995 5 14 12 49610.9 7.876 254.36 7.74 14.59 6.35 696.0
1995 5 15 12 49692.3 7.444 252.61 7.74 17.09 6.54 712.1
1995 5 16 12 49771.8 10.960 232.12 7.74 17.61 10.51 759.4
1995 5 17 12 49849.4 11.238 243.05 7.74 16.42 6.46 714.1
1995 5 18 12 49924.9 8.879 236.41 7.74 13.99 4.60 730.3
1995 5 19 12 49998.5 4.296 251.79 7.74 15.67 6.23 739.7
1995 5 20 12 50070.1 3.165 281.29 7.74 13.13 2.60 648.4
1995 5 21 12 50139.7 2.731 239.63 7.74 15.32 5.69 672.3
1995 5 22 12 50207.1 1.147 260.34 7.74 15.45 5.90 697.7
1995 5 23 12 50272.5 5.371 232.56 7.74 16.39 8.37 760.0
1995 5 24 12 50335.9 1.577 247.36 7.74 18.38 9.21 792.0
1995 5 25 12 50397.0 2.372 247.19 7.74 14.42 5.14 745.4
1995 5 26 12 50456.1 1.009 246.99 7.74 17.48 8.52 802.3
1995 5 27 12 50513.0 3.866 257.07 7.74 19.02 9.19 787.3
1995 5 28 12 50567.8 0.513 244.83 7.74 16.96 9.20 773.9
1995 5 29 12 50620.3 5.884 259.53 7.74 18.28 9.19 800.4
1995 5 30 12 50670.7 0.763 236.21 7.74 18.35 9.89 807.8
1995 5 31 12 50718.8 10.422 279.18 7.74 18.97 10.00 788.8
1995 6 1 12 50764.8 10.951 281.96 7.74 18.12 9.10 816.4
1995 6 2 12 50808.5 0.959 272.34 7.74 19.28 9.21 762.9
1995 6 3 12 50849.9 6.253 246.66 7.74 19.35 9.39 803.2
1995 6 4 12 50889.0 0.852 245.36 7.74 20.58 11.46 817.9
1995 6 5 12 50925.9 2.786 256.33 7.74 18.05 8.19 762.4
1995 6 6 12 50960.5 6.636 261.33 7.74 17.57 8.00 806.1
1995 6 7 12 50992.8 0.629 273.06 7.74 17.59 8.87 811.5
1995 6 8 12 51022.8 5.237 231.05 7.74 17.16 6.84 782.7
1995 6 9 12 51050.5 0.646 255.19 7.74 17.92 8.22 740.5
1995 6 10 12 51075.8 3.166 266.51 7.74 21.49 11.51 831.6
1995 6 11 12 51098.8 4.769 274.32 7.74 20.86 9.84 814.0
1995 6 12 12 51119.5 3.590 258.79 7.74 20.85 11.74 849.0
1995 6 13 12 51137.8 1.957 246.03 7.74 20.33 11.02 841.0
1995 6 14 12 51153.7 0.459 256.69 7.74 19.34 11.54 842.0
1995 6 15 12 51167.4 0.433 263.01 7.74 21.16 12.46 846.8
1995 6 16 12 51178.6 3.389 236.29 7.74 18.75 8.59 797.4
1995 6 17 12 51187.5 3.605 267.79 7.74 21.48 12.04 846.7
1995 6 18 12 51194.0 2.224 266.79 7.74 19.95 10.85 772.7
1995 6 19 12 51198.1 1.412 253.75 7.74 20.51 10.33 829.3
1995 6 20 12 51199.9 11.930 276.05 7.74 22.92 14.16 840.2
1995 6 21 12 51199.3 6.284 265.95 7.74 21.65 12.07 819.5
1995 6 22 12 51196.4 1.154 262.15 7.74 23.67 13.72 880.5
1995 6 23 12 51191.0 3.373 275.79 7.74 22.82 11.62 783.5
1995 6 24 12 51183.3 2.042 240.48 7.74 20.74 10.35 832.5
1995 6 25 12 51173.3 0.519 246.32 7.74 20.92 10.19 794.1
1995 6 26 12 51160.8 1.174 275.46 7.74 22.29 12.25 876.5
1995 6 27 12 51146.1 0.795 286.49 7.74 20.26 9.70 800.4
1995 6 28 12 51128.9 0.761 265.77 7.74 21.06 11.12 825.9
1995 6 29 12 51109.4 8.419 250.01 7.74 22.84 13.94 864.7
1995 6 30 12 51087.6 1.063 240.69 7.74 19.95 11.60 825.4
1995 7 1 12 51063.4 1.415 274.97 7.74 21.61 13.60 876.7
1995 7 2 12 51036.9 4.991 258.67 7.74 20.85 10.07 774.0
1995 7 3 12 51008.1 6.481 275.31 7.74 22.98 13.51 898.8
1995 7 4 12 50976.9 0.424 257.68 7.74 22.89 13.64 841.8
1995 7 5 12 50943.5 1.155 257.36 7.74 23.02 14.05 892.5
1995 7 6 12 50907.8 5.912 277.96 7.74 20.57 10.29 799.2
1995 7 7 12 50869.7 0.482 306.02 7.74 22.07 13.02 891.7
1995 7 8 12 50829.4 6.630 248.65 7.74 22.82 13.09 862.6
1995 7 9 12 50786.9 1.998 281.27 7.74 23.36 12.79 867.8
1995 7 10 12 50742.1 2.853 260.75 7.74 20.98 12.26 854.3
1995 7 11 12 50695.1 2.799 260.14 7.74 21.16 11.08 845.2
1995 7 12 12 50645.8 5.127 240.68 7.74 18.74 9.07 775.4
1995 7 13 12 50594.3 4.159 249.51 7.74 21.62 12.43 841.6
1995 7 14 12 50540.7 1.931 250.59 7.74 21.50 12.08 870.7
1995 7 15 12 50484.8 1.394 254.12 7.74 23.51 15.11 872.2
1995 7 16 12 50426.8 3.453 261.30 7.74 23.95 13.66 860.5
1995 7 17 12 50366.7 2.308 225.95 7.74 23.24 13.22 851.1
1995 7 18 12 50304.5 2.262 246.14 7.74 21.83 12.37 837.9
1995 7 19 12 50240.1 5.891 246.68 7.74 22.24 11.78 822.3
1995 7 20 12 50173.7 1.652 256.07 7.74 19.93 11.27 820.3
1995 7 21 12 50105.1 3.367 248.28 7.74 20.68 11.27 841.3
1995 7 22 12 50034.6 0.886 236.31 7.74 22.07 13.15 856.9
1995 7 23 12 49962.0 2.831 252.27 7.74 23.26 13.55 828.0
1995 7 24 12 49887.4 5.265 279.10 7.74 20.32 10.31 776.9
1995 7 25 12 49810.8 0.560 273.53 7.74 22.12 13.00 855.5
1995 7 26 12 49732.3 6.064 227.67 7.74 23.79 16.07 935.2
1995 7 27 12 49651.8 3.853 238.47 7.74 22.25 13.02 823.1
1995 7 28 12 49569.5 2.415 246.44 7.74 20.75 11.62 821.2
1995 7 29 12 49485.2 6.267 233.97 7.74 24.25 15.35 913.8
1995 7 30 12 49399.1 0.652 277.59 7.74 22.40 12.16 848.8
1995 7 31 12 49311.1 1.788 214.24 7.74 22.63 14.05 887.9
1995 8 1 12 49221.3 0.384 223.63 7.74 23.09 13.05 922.3
1995 8 2 12 49129.8 0.895 225.93 7.74 23.03 13.64 826.5
1995 8 3 12 49036.5 0.141 226.61 7.74 23.28 13.73 864.9
1995 8 4 12 48941.4 0.277 246.74 7.74 22.79 13.22 892.1
1995 8 5 12 48844.7 0.945 228.55 7.74 24.41 16.52 865.2
1995 8 6 12 48746.2 6.146 242.33 7.74 23.60 12.76 874.3
1995 8 7 12 48646.2 1.915 250.28 7.74 23.25 14.60 952.1
1995 8 8 12 48544.5 0.017 247.16 7.74 21.13 11.76 835.0
1995 8 9 12 48441.3 1.479 236.14 7.74 21.12 11.69 838.2
1995 8 10 12 48336.4 5.176 232.91 7.74 21.98 13.74 842.5
1995 8 11 12 48230.1 0.483 229.07 7.74 21.66 11.81 884.1
1995 8 12 12 48122.3 3.115 242.00 7.74 19.77 10.72 873.1
1995 8 13 12 48013.0 0.950 222.14 7.74 23.50 14.71 893.6
1995 8 14 12 47902.3 4.080 220.40 7.74 22.69 13.18 837.1
1995 8 15 12 47790.2 1.484 253.39 7.74 21.66 13.12 842.7
1995 8 16 12 47676.7 0.337 241.72 7.74 19.72 10.55 863.7
1995 8 17 12 47561.9 1.374 225.97 7.74 20.14 9.91 784.1
1995 8 18 12 47445.8 1.541 211.31 7.74 21.98 12.20 904.8
1995 8 19 12 47328.5 0.270 212.87 7.74 19.97 11.31 824.8
1995 8 20 12 47209.9 1.413 235.03 7.74 20.35 10.53 783.9
1995 8 21 12 47090.2 6.023 210.45 7.74 21.78 13.97 887.9
1995 8 22 12 46969.3 1.767 231.37 7.74 21.97 11.59 823.9
1995 8 23 12 46847.3 3.144 217.41 7.74 20.41 10.57 840.4
1995 8 24 12 46724.2 0.370 224.91 7.74 19.02 9.79 829.9
1995 8 25 12 46600.0 2.112 228.23 7.74 21.92 13.57 811.7
1995 8 26 12 46474.8 0.297 196.62 7.74 21.71 12.93 891.4
1995 8 27 12 46348.7 0.847 216.49 7.74 19.50 9.55 763.7
1995 8 28 12 46221.7 1.651 196.49 7.74 19.72 9.67 763.6
1995 8 29 12 46093.7 3.982 200.67 7.74 20.95 11.51 813.9
1995 8 30 12 45964.9 1.632 187.45 7.74 19.11 9.98 823.4
1995 8 31 12 45835.3 0.504 196.82 7.74 17.23 7.04 749.6
1995 9 1 12 45704.9 0.465 189.52 7.74 20.78 11.97 826.8
1995 9 2 12 45573.7 0.646 224.03 7.74 19.41 8.89 710.6
1995 9 3 12 45441.8 0.853 205.16 7.74 19.09 8.73 824.0
1995 9 4 12 45309.3 4.005 199.67 7.74 19.88 9.72 806.1
1995 9 5 12 45176.2 1.033 203.76 7.74 19.20 10.78 849.8
1995 9 6 12 45042.4 1.088 200.41 7.74 18.66 8.86 783.7
1995 9 7 12 44908.2 4.174 193.27 7.74 19.76 10.76 797.4
1995 9 8 12 44773.4 0.063 210.38 7.74 16.83 7.31 741.1
1995 9 9 12 44638.1 0.642 197.22 7.74 19.48 10.79 819.2
1995 9 10 12 44502.5 1.753 186.50 7.74 22.11 12.86 838.2
1995 9 11 12 44366.4 0.950 165.63 7.74 17.30 6.88 697.5
1995 9 12 12 44230.0 1.968 179.12 7.74 16.16 5.79 724.8
1995 9 13 12 44093.3 0.150 205.02 7.74 19.12 8.21 834.3
1995 9 14 12 43956.3 0.846 183.95 7.74 17.90 8.01 752.9
1995 9 15 12 43819.1 0.548 206.77 7.74 15.73 4.51 702.1
1995 9 16 12 43681.7 0.489 159.84 7.74 15.83 6.79 762.8
1995 9 17 12 43544.2 0.440 188.96 7.74 17.26 8.07 727.2
1995 9 18 12 43406.5 1.786 175.83 7.74 17.22 7.84 751.9
1995 9 19 12 43268.9 0.349 208.44 7.74 16.16 6.05 753.7
1995 9 20 12 43131.1 0.218 174.68 7.74 14.96 4.77 677.8
1995 9 21 12 42993.5 1.545 175.65 7.74 16.51 8.04 738.9
1995 9 22 12 42855.8 0.551 161.19 7.74 15.87 5.73 729.6
1995 9 23 12 42718.3 0.795 197.11 7.74 16.00 5.46 694.0
1995 9 24 12 42580.9 1.414 152.95 7.74 17.02 7.52 793.9
1995 9 25 12 42443.7 1.261 155.53 7.74 15.67 6.13 788.3
1995 9 26 12 42306.7 4.211 176.01 7.74 15.48 6.03 731.6
1995 9 27 12 42170.0 0.899 163.28 7.74 14.51 5.46 660.5
1995 9 28 12 42033.6 0.579 180.92 7.74 16.57 8.09 753.2
1995 9 29 12 41897.5 0.515 167.26 7.74 14.83 5.76 726.9
1995 9 30 12 41761.9 3.440 169.14 7.74 13.61 3.46 652.8
1995 10 1 12 41626.6 0.906 161.94 7.74 13.55 5.04 766.4
1995 10 2 12 41491.8 0.072 182.38 7.74 14.51 5.47 736.3
1995 10 3 12 41357.6 1.340 164.74 7.74 15.93 6.81 704.0
1995 10 4 12 41223.8 1.600 149.43 7.74 14.67 4.51 660.6
1995 10 5 12 41090.7 0.246 162.14 7.74 14.42 2.13 678.0
1995 10 6 12 40958.2 0.584 150.44 7.74 16.92 7.50 782.3
1995 10 7 12 40826.3 0.866 152.70 7.74 11.19 2.68 631.7
1995 10 8 12 40695.1 1.297 154.92 7.74 10.41 0.92 591.3
1995 10 9 12 40564.7 0.595 158.86 7.74 10.86 0.82 610.2
1995 10 10 12 40435.1 0.353 137.54 7.74 14.72 4.02 767.7
1995 10 11 12 40306.3 4.602 160.49 7.74 10.90 1.62 631.7
1995 10 12 12 40178.3 0.319 141.76 7.74 12.29 3.55 722.5
1995 10 13 12 40051.3 0.791 147.06 7.74 9.54 -0.55 647.2
1995 10 14 12 39925.2 0.164 159.16 7.74 11.30 1.90 628.8
1995 10 15 12 39800.0 0.005 136.00 7.74 9.44 0.12 575.8
1995 10 16 12 39675.8 1.054 134.30 7.74 10.53 1.91 607.5
1995 10 17 12 39552.7 1.907 153.18 7.74 11.16 3.13 681.6
1995 10 18 12 39430.7 0.449 160.86 7.74 8.62 -0.80 572.5
1995 10 19 12 39309.8 1.680 148.68 7.74 6.95 -2.82 512.5
1995 10 20 12 39190.1 0.194 131.05 7.74 9.41 -0.42 600.3
1995 10 21 12 39071.5 1.192 130.46 7.74 14.09 4.30 658.1
1995 10 22 12 38954.2 2.011 143.92 7.74 10.45 1.84 643.2
1995 10 23 12 38838.1 1.281 129.17 7.74 6.71 -3.17 560.0
1995 10 24 12 38723.3 0.891 113.26 7.74 7.86 -1.22 536.2
1995 10 25 12 38609.8 1.419 124.02 7.74 10.89 0.86 573.7
1995 10 26 12 38497.7 1.151 122.10 7.74 8.05 -0.21 532.9
1995 10 27 12 38387.0 0.026 116.38 7.74 7.46 -1.74 564.6
1995 10 28 12 38277.7 1.027 148.64 7.74 6.43 -3.22 487.5
1995 10 29 12 38169.9 5.816 144.42 7.74 8.79 0.06 627.4
1995 10 30 12 38063.6 2.151 143.80 7.74 8.57 -0.65 626.6
1995 10 31 12 37958.7 0.689 118.06 7.74 9.15 0.76 573.0
1995 11 1 12 37855.5 1.170 142.82 7.74 7.74 0.02 578.8
1995 11 2 12 37753.8 0.338 119.72 7.74 8.05 -1.30 540.6
1995 11 3 12 37653.8 1.827 130.62 7.74 7.30 -2.06 520.2
1995 11 4 12 37555.3 0.388 140.16 7.74 8.96 0.10 619.8
1995 11 5 12 37458.6 1.053 102.45 7.74 5.84 -1.44 564.0
1995 11 6 12 37363.5 3.062 114.57 7.74 5.20 -4.90 494.3
1995 11 7 12 37270.2 0.038 130.00 7.74 7.83 -0.54 606.4
1995 11 8 12 37178.7 0.550 112.75 7.74 9.45 0.17 578.7
1995 11 9 12 37088.9 0.977 125.35 7.74 7.16 -2.76 525.5
1995 11 10 12 37000.9 0.880 99.59 7.74 5.25 -5.61 510.7
1995 11 11 12 36914.8 1.448 116.35 7.74 7.06 -4.07 499.3
1995 11 12 12 36830.5 0.745 141.89 7.74 6.13 -3.08 511.6
1995 11 13 12 36748.2 1.542 108.91 7.74 6.59 -2.38 604.7
1995 11 14 12 36667.7 1.212 109.24 7.74 7.87 -2.37 543.6
1995 11 15 12 36589.2 0.351 134.33 7.74 4.34 -6.50 501.1
1995 11 16 12 36512.6 1.325 120.96 7.74 5.95 -3.76 537.1
1995 11 17 12 36438.0 0.616 100.16 7.74 3.95 -4.84 508.1
1995 11 18 12 36365.4 1.345 90.84 7.74 5.98 -2.20 570.9
1995 11 19 12 36294.9 2.537 112.74 7.74 7.15 -1.91 565.3
1995 11 20 12 36226.3 2.155 107.20 7.74 4.93 -4.67 543.2
1995 11 21 12 36159.9 1.466 114.00 7.74 3.21 -6.60 463.4
1995 11 22 12 36095.5 4.806 101.03 7.74 5.97 -2.95 500.7
1995 11 23 12 36033.3 2.948 100.88 7.74 1.20 -8.00 462.5
1995 11 24 12 35973.2 0.265 131.43 7.74 3.80 -7.10 460.5
1995 11 25 12 35915.2 1.077 89.31 7.74 5.42 -2.96 583.3
1995 11 26 12 35859.3 0.193 112.95 7.74 4.71 -4.47 535.1
1995 11 27 12 35805.7 1.247 97.64 7.74 0.64 -7.75 471.7
1995 11 28 12 35754.2 3.638 103.20 7.74 0.32 -8.62 447.8
1995 11 29 12 35704.9 2.322 83.10 7.74 2.46 -6.47 441.9
1995 11 30 12 35657.9 0.768 71.78 7.74 0.54 -8.32 444.4
1995 12 1 12 35613.1 0.794 122.42 7.74 3.07 -7.12 494.0
1995 12 2 12 35570.6 2.432 105.15 7.74 4.30 -5.55 501.0
1995 12 3 12 35530.3 4.720 102.48 7.74 2.15 -5.57 482.5
1995 12 4 12 35492.2 0.693 108.54 7.74 1.66 -7.88 464.3
1995 12 5 12 35456.5 0.792 114.58 7.74 1.02 -9.26 465.2
1995 12 6 12 35423.1 0.313 81.61 7.74 -0.12 -8.64 429.5
1995 12 7 12 35391.9 0.301 103.18 7.74 1.19 -9.62 419.2
1995 12 8 12 35363.1 1.984 118.34 7.74 1.81 -7.29 444.3
1995 12 9 12 35336.6 3.285 113.34 7.74 0.65 -6.92 457.0
1995 12 10 12 35312.4 4.618 90.80 7.74 3.03 -6.22 480.1
1995 12 11 12 35290.6 0.078 94.12 7.74 0.73 -9.47 373.4
1995 12 12 12 35271.1 0.647 106.09 7.74 0.37 -8.95 370.4
1995 12 13 12 35253.9 0.520 98.41 7.74 -0.65 -8.83 431.8
1995 12 14 12 35239.2 0.095 112.84 7.74 -0.74 -8.77 428.3
1995 12 15 12 35226.7 4.512 92.77 7.74 2.00 -6.90 435.3
1995 12 16 12 35216.7 3.543 108.69 7.74 2.81 -7.03 456.5
1995 12 17 12 35209.0 3.404 86.86 7.74 -0.97 -10.52 399.4
1995 12 18 12 35203.6 0.500 97.68 7.74 -1.66 -10.47 380.3
1995 12 19 12 35200.7 0.367 108.10 7.74 -0.55 -8.86 415.0
1995 12 20 12 35200.1 0.406 76.66 7.74 1.19 -8.34 413.7
1995 12 21 12 35201.9 2.233 101.78 7.74 -2.30 -11.13 366.4
1995 12 22 12 35206.0 1.085 95.91 7.74 -1.17 -9.43 421.3
1995 12 23 12 35212.5 1.048 93.00 7.74 0.27 -8.85 409.1
