36.95 -121.4 basin centroid
Elevation: 500.0 m  Area: 90.0 km2

Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1995 7 27 12 49651.8 0.620 250.92 0.58 21.41 12.59 867.0
1995 7 28 12 49569.5 5.348 236.88 0.58 21.35 13.28 897.8
1995 7 29 12 49485.2 7.247 239.70 0.58 21.97 11.55 804.2
1995 7 30 12 49399.1 2.612 236.57 0.58 21.17 14.07 888.4
1995 7 31 12 49311.1 1.297 223.07 0.58 21.98 14.35 916.5
1995 8 1 12 49221.3 4.480 243.06 0.58 20.80 13.72 914.6
1995 8 2 12 49129.8 2.068 224.21 0.58 21.25 12.54 885.7
1995 8 3 12 49036.5 3.825 230.12 0.58 21.84 14.35 885.2
1995 8 4 12 48941.4 6.631 240.96 0.58 21.75 14.89 967.6
1995 8 5 12 48844.7 4.459 227.85 0.58 21.99 13.90 937.6
1995 8 6 12 48746.2 5.743 251.15 0.58 20.91 13.56 863.2
1995 8 7 12 48646.2 2.242 244.04 0.58 21.69 15.05 928.0
1995 8 8 12 48544.5 0.442 247.50 0.58 19.91 11.99 845.8
1995 8 9 12 48441.3 0.594 228.57 0.58 23.99 15.94 920.3
1995 8 10 12 48336.4 1.287 241.82 0.58 22.25 14.91 849.6
1995 8 11 12 48230.1 0.515 234.71 0.58 18.35 10.45 897.5
1995 8 12 12 48122.3 4.000 260.24 0.58 20.18 10.84 794.1
1995 8 13 12 48013.0 4.228 197.93 0.58 20.84 12.80 837.0
1995 8 14 12 47902.3 2.087 223.23 0.58 19.86 11.85 829.4
1995 8 15 12 47790.2 0.909 231.34 0.58 21.62 13.64 914.6
1995 8 16 12 47676.7 0.819 207.79 0.58 18.38 10.78 813.3
1995 8 17 12 47561.9 7.752 213.45 0.58 19.85 11.63 774.4
1995 8 18 12 47445.8 3.451 231.92 0.58 20.02 11.59 808.2
1995 8 19 12 47328.5 0.626 208.27 0.58 23.66 15.72 959.1
1995 8 20 12 47209.9 3.361 223.38 0.58 18.57 10.21 804.2
1995 8 21 12 47090.2 3.083 226.35 0.58 17.59 9.40 775.0
1995 8 22 12 46969.3 4.436 224.98 0.58 18.15 10.69 844.5
1995 8 23 12 46847.3 2.708 227.62 0.58 22.25 14.84 930.9
1995 8 24 12 46724.2 0.937 214.04 0.58 20.67 12.38 860.2
1995 8 25 12 46600.0 2.073 217.56 0.58 20.05 12.37 862.2
1995 8 26 12 46474.8 0.438 243.96 0.58 18.22 9.31 853.5
1995 8 27 12 46348.7 2.710 204.48 0.58 18.61 9.93 784.5
1995 8 28 12 46221.7 1.029 227.79 0.58 18.33 9.39 742.0
1995 8 29 12 46093.7 8.659 215.10 0.58 17.61 9.84 781.7
1995 8 30 12 45964.9 2.549 219.00 0.58 19.34 10.66 806.0
1995 8 31 12 45835.3 3.831 206.38 0.58 19.43 11.13 846.9
1995 9 1 12 45704.9 2.229 207.92 0.58 16.58 8.15 751.4
1995 9 2 12 45573.7 1.153 202.27 0.58 16.93 8.26 715.1
1995 9 3 12 45441.8 2.666 196.64 0.58 19.14 8.17 773.2
1995 9 4 12 45309.3 1.535 217.55 0.58 20.49 12.76 841.0
1995 9 5 12 45176.2 3.323 215.93 0.58 17.52 9.56 779.1
1995 9 6 12 45042.4 0.378 194.31 0.58 19.59 11.41 801.3
1995 9 7 12 44908.2 3.462 204.36 0.58 16.86 7.28 721.9
1995 9 8 12 44773.4 0.100 184.13 0.58 14.70 6.28 719.8
1995 9 9 12 44638.1 3.004 188.14 0.58 18.53 10.59 787.6
1995 9 10 12 44502.5 2.285 158.53 0.58 17.09 8.50 806.3
1995 9 11 12 44366.4 1.362 213.51 0.58 17.05 8.70 744.2
1995 9 12 12 44230.0 1.321 194.76 0.58 16.49 8.09 769.8
1995 9 13 12 44093.3 6.075 184.28 0.58 14.43 6.97 746.5
1995 9 14 12 43956.3 0.370 192.67 0.58 15.39 6.59 743.0
1995 9 15 12 43819.1 0.710 150.58 0.58 17.33 8.66 797.4
1995 9 16 12 43681.7 2.318 183.33 0.58 17.36 8.94 803.8
1995 9 17 12 43544.2 0.182 153.26 0.58 14.41 6.30 719.1
1995 9 18 12 43406.5 1.160 197.05 0.58 16.25 7.00 752.0
1995 9 19 12 43268.9 2.365 199.13 0.58 16.11 9.16 742.8
1995 9 20 12 43131.1 0.526 156.82 0.58 12.30 5.92 777.9
1995 9 21 12 42993.5 0.791 184.75 0.58 15.65 8.02 745.8
1995 9 22 12 42855.8 0.994 170.81 0.58 14.17 7.06 700.1
1995 9 23 12 42718.3 0.947 150.75 0.58 15.47 5.93 701.5
1995 9 24 12 42580.9 4.304 211.56 0.58 15.01 7.62 762.3
1995 9 25 12 42443.7 0.796 153.54 0.58 13.72 4.05 715.7
1995 9 26 12 42306.7 0.359 187.25 0.58 13.28 4.77 704.0
1995 9 27 12 42170.0 3.302 158.35 0.58 15.94 8.31 770.8
1995 9 28 12 42033.6 0.921 141.95 0.58 11.92 4.23 715.1
1995 9 29 12 41897.5 5.042 165.88 0.58 12.26 4.39 682.6
1995 9 30 12 41761.9 1.087 181.75 0.58 12.39 2.74 653.2
1995 10 1 12 41626.6 0.445 146.23 0.58 13.65 5.89 737.7
1995 10 2 12 41491.8 1.096 167.68 0.58 13.12 5.42 740.6
1995 10 3 12 41357.6 2.401 165.78 0.58 12.34 2.92 674.8
1995 10 4 12 41223.8 1.883 161.44 0.58 11.67 3.28 625.8
1995 10 5 12 41090.7 0.320 196.24 0.58 13.22 3.83 724.3
1995 10 6 12 40958.2 1.230 147.74 0.58 14.74 6.14 730.6
1995 10 7 12 40826.3 1.787 173.51 0.58 14.07 5.44 644.4
1995 10 8 12 40695.1 1.245 142.37 0.58 10.02 0.71 598.5
1995 10 9 12 40564.7 1.491 138.82 0.58 11.68 3.70 711.3
1995 10 10 12 40435.1 1.523 158.33 0.58 10.45 2.08 607.1
1995 10 11 12 40306.3 0.615 157.20 0.58 11.65 4.41 690.8
1995 10 12 12 40178.3 0.237 164.23 0.58 12.06 3.66 736.8
1995 10 13 12 40051.3 1.064 148.90 0.58 12.22 3.40 692.1
1995 10 14 12 39925.2 1.241 124.37 0.58 13.16 4.18 644.8
1995 10 15 12 39800.0 0.970 135.17 0.58 11.20 3.71 666.8
1995 10 16 12 39675.8 1.092 153.76 0.58 10.25 2.21 620.2
1995 10 17 12 39552.7 0.373 134.31 0.58 7.54 -0.17 616.2
1995 10 18 12 39430.7 0.125 111.07 0.58 10.66 3.26 694.4
1995 10 19 12 39309.8 0.971 148.72 0.58 10.54 2.52 630.0
1995 10 20 12 39190.1 0.077 135.83 0.58 12.02 4.44 649.7
1995 10 21 12 39071.5 0.093 161.69 0.58 11.41 2.99 673.2
1995 10 22 12 38954.2 2.765 157.99 0.58 9.05 1.42 650.1
1995 10 23 12 38838.1 2.699 98.38 0.58 7.66 -0.91 606.6
1995 10 24 12 38723.3 0.080 133.82 0.58 7.07 -2.42 571.9
1995 10 25 12 38609.8 1.417 148.44 0.58 10.23 0.56 601.8
1995 10 26 12 38497.7 0.902 140.76 0.58 7.15 -0.78 507.4
1995 10 27 12 38387.0 2.732 112.92 0.58 7.21 -0.25 576.1
1995 10 28 12 38277.7 0.528 129.45 0.58 6.03 -1.99 582.3
1995 10 29 12 38169.9 1.004 111.03 0.58 11.06 1.78 636.5
1995 10 30 12 38063.6 0.935 137.35 0.58 8.08 0.15 615.3
1995 10 31 12 37958.7 1.223 126.39 0.58 7.59 -2.01 509.9
1995 11 1 12 37855.5 0.472 155.39 0.58 7.63 -1.80 556.0
1995 11 2 12 37753.8 0.010 122.79 0.58 5.78 -3.66 520.0
1995 11 3 12 37653.8 0.937 123.12 0.58 8.32 -0.12 610.8
1995 11 4 12 37555.3 0.364 82.87 0.58 6.11 -0.45 585.5
1995 11 5 12 37458.6 0.873 136.62 0.58 6.42 -2.64 535.2
1995 11 6 12 37363.5 0.454 109.49 0.58 10.48 3.45 628.5
1995 11 7 12 37270.2 0.649 96.83 0.58 4.76 -2.76 553.0
1995 11 8 12 37178.7 0.380 109.90 0.58 6.43 -1.30 577.1
1995 11 9 12 37088.9 0.310 117.86 0.58 8.80 1.27 603.4
1995 11 10 12 37000.9 0.969 145.10 0.58 4.71 -2.72 510.4
1995 11 11 12 36914.8 1.970 122.91 0.58 4.06 -2.80 613.9
1995 11 12 12 36830.5 0.628 128.39 0.58 4.90 -4.47 484.1
1995 11 13 12 36748.2 1.140 106.05 0.58 3.24 -5.35 513.9
1995 11 14 12 36667.7 0.235 154.25 0.58 7.02 -0.57 576.9
1995 11 15 12 36589.2 0.337 103.66 0.58 4.58 -3.97 473.0
1995 11 16 12 36512.6 0.522 106.51 0.58 5.17 -2.53 583.1
1995 11 17 12 36438.0 0.146 83.48 0.58 4.09 -4.36 515.3
1995 11 18 12 36365.4 0.636 104.64 0.58 3.86 -4.50 517.3
1995 11 19 12 36294.9 0.386 112.60 0.58 2.84 -4.11 514.6
1995 11 20 12 36226.3 2.743 119.74 0.58 6.60 -2.05 546.7
1995 11 21 12 36159.9 1.701 113.11 0.58 3.10 -4.50 518.2
1995 11 22 12 36095.5 0.673 120.76 0.58 1.21 -6.99 468.9
1995 11 23 12 36033.3 1.019 91.86 0.58 2.92 -6.13 440.8
1995 11 24 12 35973.2 0.062 93.37 0.58 3.66 -5.35 439.5
1995 11 25 12 35915.2 3.187 126.90 0.58 2.70 -4.33 491.5
1995 11 26 12 35859.3 1.102 127.87 0.58 4.81 -2.08 554.2
1995 11 27 12 35805.7 0.339 118.57 0.58 -1.98 -10.34 426.9
1995 11 28 12 35754.2 0.545 115.62 0.58 -0.17 -9.27 434.3
1995 11 29 12 35704.9 0.387 94.36 0.58 1.44 -6.86 519.1
1995 11 30 12 35657.9 2.818 125.86 0.58 -0.01 -7.55 449.8
1995 12 1 12 35613.1 1.065 100.84 0.58 3.30 -3.56 472.5
1995 12 2 12 35570.6 0.210 117.55 0.58 1.70 -7.78 405.1
1995 12 3 12 35530.3 0.039 95.41 0.58 -0.32 -7.31 437.8
1995 12 4 12 35492.2 0.921 114.62 0.58 2.53 -5.25 509.9
1995 12 5 12 35456.5 0.067 110.48 0.58 2.54 -5.99 460.9
1995 12 6 12 35423.1 0.137 111.63 0.58 1.33 -6.80 455.6
1995 12 7 12 35391.9 0.908 120.66 0.58 -1.06 -8.16 448.7
1995 12 8 12 35363.1 1.337 94.05 0.58 -0.59 -8.89 411.4
1995 12 9 12 35336.6 0.164 79.20 0.58 -1.17 -9.15 404.5
1995 12 10 12 35312.4 1.534 89.88 0.58 0.47 -8.78 439.5
1995 12 11 12 35290.6 1.794 106.79 0.58 1.18 -7.19 382.7
1995 12 12 12 35271.1 0.588 113.00 0.58 0.56 -7.50 468.7
1995 12 13 12 35253.9 3.354 111.78 0.58 -0.86 -8.62 444.7
1995 12 14 12 35239.2 2.898 110.87 0.58 2.30 -6.13 486.7
1995 12 15 12 35226.7 0.090 97.02 0.58 0.00 -8.31 474.9
1995 12 16 12 35216.7 0.213 81.43 0.58 -1.69 -10.13 427.6
1995 12 17 12 35209.0 0.154 120.17 0.58 -1.77 -9.94 431.2
1995 12 18 12 35203.6 3.507 85.11 0.58 0.59 -8.11 422.9
1995 12 19 12 35200.7 1.462 119.48 0.58 -0.29 -9.07 420.4
1995 12 20 12 35200.1 1.726 100.17 0.58 -1.36 -8.81 404.0
1995 12 21 12 35201.9 0.011 83.26 0.58 0.26 -7.27 492.5
1995 12 22 12 35206.0 1.437 114.14 0.58 -0.72 -7.28 443.1
1995 12 23 12 35212.5 2.360 106.27 0.58 -2.02 -10.17 426.6
