37.73 -119.56 basin centroid
Elevation: 2200.0 m  Area: 460.0 km2

Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1995 5 5 12 48795.7 1.397 225.23 121.93 3.95 -6.75 474.5
1995 5 6 12 48893.3 8.978 225.81 121.93 3.51 -8.63 389.3
1995 5 7 12 48989.2 1.591 265.93 121.93 2.68 -10.05 437.6
1995 5 8 12 49083.3 3.206 240.70 121.93 3.67 -6.53 431.8
1995 5 9 12 49175.8 1.776 236.49 121.93 3.45 -9.15 426.9
1995 5 10 12 49266.4 1.560 241.94 121.93 3.08 -7.05 431.1
1995 5 11 12 49355.3 2.565 254.67 121.93 6.87 -4.00 479.4
1995 5 12 12 49442.4 3.192 231.90 121.93 4.90 -6.56 497.6
1995 5 13 12 49527.6 2.328 235.31 121.93 2.32 -8.72 417.8
1995 5 14 12 49610.9 2.073 253.96 121.93 4.88 -6.14 528.9
1995 5 15 12 49692.3 0.791 222.18 121.93 7.38 -4.18 485.8
1995 5 16 12 49771.8 1.725 260.58 121.93 5.05 -5.21 449.0
1995 5 17 12 49849.4 7.256 222.42 121.93 8.63 -1.66 552.4
1995 5 18 12 49924.9 0.721 243.56 121.93 5.28 -6.00 566.8
1995 5 19 12 49998.5 2.431 224.00 121.93 7.50 -4.38 537.4
1995 5 20 12 50070.1 5.337 232.86 121.93 8.48 -1.87 579.1
1995 5 21 12 50139.7 2.927 268.86 121.93 7.78 -5.24 512.8
1995 5 22 12 50207.1 4.250 265.74 121.93 5.22 -5.83 468.9
1995 5 23 12 50272.5 0.389 268.00 121.93 6.04 -4.77 586.6
1995 5 24 12 50335.9 2.304 229.62 121.93 9.38 -2.68 560.2
1995 5 25 12 50397.0 1.247 236.20 121.93 6.59 -4.03 530.4
1995 5 26 12 50456.1 1.293 257.66 121.93 9.43 -1.99 589.8
1995 5 27 12 50513.0 6.040 263.86 121.93 7.49 -4.35 474.9
1995 5 28 12 50567.8 1.285 241.68 121.93 8.51 -2.12 531.3
1995 5 29 12 50620.3 2.240 245.52 121.93 6.39 -5.88 475.0
1995 5 30 12 50670.7 0.084 237.74 121.93 7.71 -2.99 569.9
1995 5 31 12 50718.8 6.850 280.06 121.93 7.47 -5.52 450.8
1995 6 1 12 50764.8 3.581 248.52 121.93 9.28 -1.89 560.1
1995 6 2 12 50808.5 1.474 256.55 121.93 9.23 -2.13 551.1
1995 6 3 12 50849.9 1.061 257.75 121.93 9.94 -1.89 514.9
1995 6 4 12 50889.0 2.711 273.47 121.93 8.66 -2.43 536.1
1995 6 5 12 50925.9 4.353 242.97 121.93 8.14 -3.32 549.9
1995 6 6 12 50960.5 6.410 275.13 121.93 9.96 -0.60 543.5
1995 6 7 12 50992.8 3.215 238.75 121.93 8.28 -2.67 588.9
1995 6 8 12 51022.8 1.562 275.71 121.93 11.58 0.54 624.9
1995 6 9 12 51050.5 3.567 232.78 121.93 9.93 -1.24 585.6
1995 6 10 12 51075.8 2.971 257.19 121.93 9.74 -2.03 559.6
1995 6 11 12 51098.8 1.505 283.37 121.93 11.06 -0.58 555.5
1995 6 12 12 51119.5 2.814 269.65 121.93 10.38 -0.82 564.0
1995 6 13 12 51137.8 2.728 265.70 121.93 8.13 -3.41 542.7
1995 6 14 12 51153.7 1.245 243.81 121.93 9.15 -1.36 553.2
1995 6 15 12 51167.4 0.713 248.65 121.93 12.44 1.12 628.0
1995 6 16 12 51178.6 2.411 279.95 121.93 11.10 0.00 573.0
1995 6 17 12 51187.5 0.331 266.96 121.93 8.57 -3.96 534.4
1995 6 18 12 51194.0 0.227 273.29 121.93 11.73 1.08 637.4
1995 6 19 12 51198.1 1.711 261.09 121.93 10.47 -1.40 523.2
1995 6 20 12 51199.9 2.216 255.77 121.93 10.10 -2.14 559.3
1995 6 21 12 51199.3 1.648 271.49 121.93 9.79 -0.29 548.6
1995 6 22 12 51196.4 1.802 263.85 121.93 13.11 2.27 589.5
1995 6 23 12 51191.0 2.085 257.36 121.93 8.76 -1.86 544.9
1995 6 24 12 51183.3 4.123 238.62 121.93 10.54 -0.50 674.0
1995 6 25 12 51173.3 2.516 274.04 121.93 12.06 0.59 635.1
1995 6 26 12 51160.8 2.411 266.21 121.93 14.34 2.71 696.0
1995 6 27 12 51146.1 1.402 250.37 121.93 12.88 2.11 660.4
1995 6 28 12 51128.9 1.432 276.98 121.93 10.86 0.37 613.5
1995 6 29 12 51109.4 0.908 262.75 121.93 14.50 3.05 687.8
1995 6 30 12 51087.6 1.547 262.83 121.93 10.25 0.50 590.9
1995 7 1 12 51063.4 0.248 271.89 121.93 12.75 1.19 637.9
1995 7 2 12 51036.9 3.653 268.40 121.93 13.14 0.63 647.9
1995 7 3 12 51008.1 0.352 262.49 121.93 11.15 -1.62 588.5
1995 7 4 12 50976.9 2.181 254.94 121.93 13.58 0.83 653.9
1995 7 5 12 50943.5 3.123 287.19 121.93 11.82 0.09 607.2
1995 7 6 12 50907.8 2.108 246.07 121.93 13.68 2.10 692.7
1995 7 7 12 50869.7 5.800 267.89 121.93 9.93 -0.92 575.3
1995 7 8 12 50829.4 0.021 255.04 121.93 13.24 1.81 699.8
1995 7 9 12 50786.9 0.533 262.69 121.93 12.16 1.43 645.9
1995 7 10 12 50742.1 2.843 273.92 121.93 14.54 3.17 652.0
1995 7 11 12 50695.1 0.148 250.28 121.93 12.78 1.39 592.5
1995 7 12 12 50645.8 0.319 263.49 121.93 14.75 2.89 633.6
1995 7 13 12 50594.3 1.433 257.93 121.93 13.67 3.41 639.3
1995 7 14 12 50540.7 0.892 243.79 121.93 12.74 0.11 599.6
1995 7 15 12 50484.8 1.309 271.72 121.93 14.13 2.97 621.3
1995 7 16 12 50426.8 0.943 262.94 121.93 14.16 2.61 691.1
1995 7 17 12 50366.7 1.018 245.15 121.93 13.69 2.91 661.6
1995 7 18 12 50304.5 0.331 267.60 121.93 9.55 -1.86 564.8
1995 7 19 12 50240.1 0.955 237.93 121.93 11.52 0.13 567.6
1995 7 20 12 50173.7 0.486 249.30 121.93 15.08 3.46 646.2
1995 7 21 12 50105.1 0.560 242.61 121.93 11.12 0.83 550.0
1995 7 22 12 50034.6 1.624 259.62 121.93 14.32 2.92 706.9
1995 7 23 12 49962.0 0.113 240.42 121.93 14.05 4.22 641.9
1995 7 24 12 49887.4 0.003 258.25 121.93 11.89 0.70 573.8
1995 7 25 12 49810.8 1.454 255.03 121.93 9.97 -1.42 614.1
1995 7 26 12 49732.3 0.863 239.69 121.93 12.09 0.57 623.1
1995 7 27 12 49651.8 2.225 271.96 121.93 16.04 5.09 705.4
1995 7 28 12 49569.5 0.260 232.52 121.93 11.60 -0.27 604.8
1995 7 29 12 49485.2 0.606 221.72 121.93 11.67 0.39 636.4
1995 7 30 12 49399.1 0.734 254.83 121.93 11.34 -0.06 601.8
1995 7 31 12 49311.1 0.321 208.87 121.93 14.62 3.48 623.2
1995 8 1 12 49221.3 0.206 262.59 121.93 12.39 1.27 647.4
1995 8 2 12 49129.8 1.369 240.82 121.93 11.77 0.69 626.6
1995 8 3 12 49036.5 0.082 216.96 121.93 14.79 3.46 704.4
1995 8 4 12 48941.4 0.155 223.19 121.93 13.48 3.34 629.3
1995 8 5 12 48844.7 0.537 211.94 121.93 11.18 0.12 580.5
1995 8 6 12 48746.2 1.451 241.21 121.93 10.67 1.35 638.8
1995 8 7 12 48646.2 0.321 214.56 121.93 14.18 2.82 628.1
1995 8 8 12 48544.5 0.270 240.98 121.93 12.41 1.77 564.9
1995 8 9 12 48441.3 0.483 227.84 121.93 9.99 -1.99 566.1
1995 8 10 12 48336.4 0.851 224.23 121.93 9.57 -0.71 612.6
1995 8 11 12 48230.1 0.396 237.94 121.93 10.49 -1.47 566.8
1995 8 12 12 48122.3 1.535 238.58 121.93 10.23 -0.80 600.4
1995 8 13 12 48013.0 1.581 245.32 121.93 8.94 -2.67 558.7
1995 8 14 12 47902.3 0.496 217.52 121.93 10.28 -0.76 585.1
1995 8 15 12 47790.2 2.793 225.45 121.93 10.46 -1.13 581.6
1995 8 16 12 47676.7 0.610 215.24 121.93 11.06 -0.98 621.0
1995 8 17 12 47561.9 1.500 226.06 121.93 14.20 2.58 622.6
1995 8 18 12 47445.8 0.788 210.78 121.93 11.16 0.99 643.1
1995 8 19 12 47328.5 0.770 214.92 121.93 11.21 0.18 568.2
1995 8 20 12 47209.9 0.045 213.81 121.93 12.12 -0.31 570.0
1995 8 21 12 47090.2 0.120 223.30 121.93 10.90 0.37 643.3
1995 8 22 12 46969.3 0.398 217.74 121.93 11.74 -0.37 556.3
1995 8 23 12 46847.3 1.509 224.07 121.93 11.45 0.65 605.7
1995 8 24 12 46724.2 0.788 213.64 121.93 11.10 0.14 673.7
1995 8 25 12 46600.0 0.402 205.30 121.93 14.95 4.04 711.6
1995 8 26 12 46474.8 1.012 215.62 121.93 12.04 2.13 620.4
1995 8 27 12 46348.7 1.463 197.73 121.93 8.93 -3.13 520.4
1995 8 28 12 46221.7 0.560 218.75 121.93 10.98 0.07 596.3
1995 8 29 12 46093.7 0.703 204.66 121.93 9.11 -1.28 613.7
1995 8 30 12 45964.9 0.617 210.72 121.93 10.84 -1.08 548.4
1995 8 31 12 45835.3 0.528 209.65 121.93 7.97 -4.03 487.6
1995 9 1 12 45704.9 0.211 229.07 121.93 8.23 -3.40 553.5
1995 9 2 12 45573.7 0.190 209.46 121.93 10.27 -0.87 532.2
1995 9 3 12 45441.8 1.034 203.52 121.93 11.11 -1.42 544.3
1995 9 4 12 45309.3 1.536 190.71 121.93 10.22 -0.74 582.7
1995 9 5 12 45176.2 0.418 211.80 121.93 10.60 -1.93 560.5
1995 9 6 12 45042.4 0.409 194.37 121.93 9.73 -0.64 546.4
1995 9 7 12 44908.2 0.024 174.20 121.93 9.28 -1.71 576.3
1995 9 8 12 44773.4 1.949 192.81 121.93 8.11 -1.76 581.3
1995 9 9 12 44638.1 0.244 197.25 121.93 9.92 -0.94 561.3
1995 9 10 12 44502.5 0.314 180.75 121.93 10.08 -1.56 618.6
1995 9 11 12 44366.4 0.938 189.89 121.93 8.29 -3.75 535.2
1995 9 12 12 44230.0 0.975 189.23 121.93 8.04 -3.16 506.6
1995 9 13 12 44093.3 0.443 188.09 121.93 10.44 -0.98 629.0
1995 9 14 12 43956.3 0.571 206.08 121.93 7.85 -2.60 532.4
1995 9 15 12 43819.1 0.900 166.52 121.93 7.83 -4.31 519.1
1995 9 16 12 43681.7 0.275 215.32 121.93 8.27 -1.51 555.1
1995 9 17 12 43544.2 2.580 182.95 121.93 7.22 -3.16 555.6
1995 9 18 12 43406.5 0.209 190.77 121.93 5.96 -5.60 473.5
1995 9 19 12 43268.9 0.539 182.61 121.93 7.58 -2.38 539.8
1995 9 20 12 43131.1 0.403 153.42 121.93 6.78 -5.25 490.2
1995 9 21 12 42993.5 0.786 162.09 121.93 9.42 -1.82 548.6
1995 9 22 12 42855.8 2.636 168.69 121.93 7.65 -4.77 536.8
1995 9 23 12 42718.3 0.205 190.09 121.93 5.39 -4.53 471.7
1995 9 24 12 42580.9 1.120 153.04 121.93 7.19 -5.52 488.4
1995 9 25 12 42443.7 1.342 159.60 121.93 6.37 -6.18 479.1
1995 9 26 12 42306.7 2.064 173.54 121.93 7.69 -4.22 511.9
1995 9 27 12 42170.0 0.276 176.79 121.93 4.75 -5.60 517.1
1995 9 28 12 42033.6 0.264 174.98 121.93 5.62 -5.01 454.6
1995 9 29 12 41897.5 0.630 152.22 121.93 5.00 -6.30 491.0
1995 9 30 12 41761.9 0.654 141.65 121.93 5.04 -5.54 451.8
1995 10 1 12 41626.6 0.207 172.35 121.93 3.43 -8.06 423.5
1995 10 2 12 41491.8 1.524 184.42 121.93 5.42 -5.64 446.8
1995 10 3 12 41357.6 1.410 156.40 121.93 4.99 -5.09 488.3
1995 10 4 12 41223.8 4.289 143.07 121.93 6.09 -5.51 472.5
1995 10 5 12 41090.7 0.595 152.46 121.93 3.95 -8.06 487.9
1995 10 6 12 40958.2 0.215 163.49 121.93 3.15 -7.88 449.7
1995 10 7 12 40826.3 0.276 152.77 121.93 4.75 -6.06 492.0
1995 10 8 12 40695.1 1.242 176.06 121.93 2.17 -9.14 383.9
1995 10 9 12 40564.7 0.344 167.52 121.93 4.78 -5.81 505.9
1995 10 10 12 40435.1 1.847 155.12 121.93 4.58 -6.98 509.5
1995 10 11 12 40306.3 0.417 121.75 121.93 4.64 -6.66 492.8
1995 10 12 12 40178.3 1.146 139.40 121.93 3.11 -7.99 400.8
1995 10 13 12 40051.3 0.890 140.29 121.93 1.61 -9.56 394.9
1995 10 14 12 39925.2 0.303 136.05 121.93 2.30 -7.81 447.0
1995 10 15 12 39800.0 0.109 148.86 121.93 2.50 -8.61 410.6
1995 10 16 12 39675.8 3.043 147.93 121.93 0.88 -10.76 460.8
1995 10 17 12 39552.7 1.474 118.42 121.93 3.52 -7.46 436.3
1995 10 18 12 39430.7 0.209 154.38 121.93 2.18 -8.41 430.4
1995 10 19 12 39309.8 0.246 141.34 121.93 -0.24 -11.02 361.7
1995 10 20 12 39190.1 5.401 145.27 121.93 3.72 -7.10 464.9
1995 10 21 12 39071.5 0.373 149.89 121.93 0.84 -11.76 406.2
1995 10 22 12 38954.2 1.427 126.04 121.93 -1.16 -14.55 312.4
1995 10 23 12 38838.1 0.076 155.26 121.93 -0.97 -11.35 366.5
1995 10 24 12 38723.3 0.695 133.11 121.93 2.30 -8.75 392.9
1995 10 25 12 38609.8 2.488 156.79 121.93 2.60 -8.81 460.0
1995 10 26 12 38497.7 0.057 119.57 121.93 1.17 -9.67 402.3
1995 10 27 12 38387.0 0.595 153.44 121.93 1.43 -8.42 425.9
1995 10 28 12 38277.7 0.564 117.22 121.93 1.08 -9.19 346.0
1995 10 29 12 38169.9 2.090 167.93 121.93 -0.12 -10.75 381.2
1995 10 30 12 38063.6 1.949 114.36 121.93 -0.66 -12.77 332.5
1995 10 31 12 37958.7 2.147 143.44 121.93 -0.55 -12.56 294.1
1995 11 1 12 37855.5 1.637 121.12 121.93 -0.46 -13.77 354.3
1995 11 2 12 37753.8 2.033 136.26 121.93 -2.88 -13.77 308.6
1995 11 3 12 37653.8 0.209 123.93 121.93 -0.87 -11.38 429.3
1995 11 4 12 37555.3 1.720 107.18 121.93 0.02 -10.42 434.0
1995 11 5 12 37458.6 4.774 80.63 121.93 -2.67 -13.53 307.8
1995 11 6 12 37363.5 1.428 159.25 121.93 -3.03 -14.55 350.0
1995 11 7 12 37270.2 0.659 121.80 121.93 -2.04 -13.89 370.4
1995 11 8 12 37178.7 0.751 75.63 121.93 -3.93 -15.99 263.5
1995 11 9 12 37088.9 4.738 123.43 121.93 -5.12 -16.65 236.0
1995 11 10 12 37000.9 10.204 128.35 121.93 -1.62 -13.80 259.3
1995 11 11 12 36914.8 0.043 106.42 121.93 -4.21 -14.20 327.3
1995 11 12 12 36830.5 1.083 105.68 121.93 -3.70 -16.14 248.1
1995 11 13 12 36748.2 0.330 115.18 121.93 -4.83 -16.39 284.6
1995 11 14 12 36667.7 2.577 132.72 121.93 -2.18 -15.13 280.3
1995 11 15 12 36589.2 1.863 115.39 121.93 -3.01 -14.17 293.2
1995 11 16 12 36512.6 1.349 135.07 121.93 -4.83 -16.23 258.5
1995 11 17 12 36438.0 0.088 129.35 121.93 -6.42 -18.11 198.8
1995 11 18 12 36365.4 1.030 108.22 121.93 -5.36 -17.50 233.1
1995 11 19 12 36294.9 1.350 87.39 121.93 -4.16 -15.56 266.7
1995 11 20 12 36226.3 0.367 106.86 121.93 -4.91 -16.75 264.7
1995 11 21 12 36159.9 2.323 117.50 121.93 -5.21 -16.71 268.8
1995 11 22 12 36095.5 2.044 109.85 121.93 -5.23 -15.06 266.7
1995 11 23 12 36033.3 1.188 117.85 121.93 -4.58 -15.84 316.2
1995 11 24 12 35973.2 1.707 120.68 121.93 -5.95 -16.92 256.8
1995 11 25 12 35915.2 1.189 115.11 121.93 -5.38 -17.15 302.1
1995 11 26 12 35859.3 0.105 102.46 121.93 -7.70 -19.73 212.7
1995 11 27 12 35805.7 2.903 113.85 121.93 -2.55 -13.97 322.7
1995 11 28 12 35754.2 2.407 139.07 121.93 -6.97 -16.37 257.9
1995 11 29 12 35704.9 0.272 82.70 121.93 -6.40 -18.03 257.9
1995 11 30 12 35657.9 2.650 111.89 121.93 -6.01 -17.12 258.5
1995 12 1 12 35613.1 2.772 131.61 121.93 -7.63 -19.70 231.8
1995 12 2 12 35570.6 2.808 86.09 121.93 -7.16 -20.76 232.9
1995 12 3 12 35530.3 4.148 118.32 121.93 -7.33 -19.36 191.0
1995 12 4 12 35492.2 5.896 119.94 121.93 -8.84 -18.33 251.7
1995 12 5 12 35456.5 1.180 80.41 121.93 -6.95 -17.88 260.0
1995 12 6 12 35423.1 4.186 112.92 121.93 -10.23 -20.32 207.4
1995 12 7 12 35391.9 1.168 97.85 121.93 -5.27 -16.94 248.1
1995 12 8 12 35363.1 2.782 100.72 121.93 -6.84 -20.13 185.1
1995 12 9 12 35336.6 4.919 96.49 121.93 -7.21 -19.49 192.6
1995 12 10 12 35312.4 0.719 120.81 121.93 -10.90 -21.99 142.2
1995 12 11 12 35290.6 0.010 99.22 121.93 -9.62 -20.83 158.3
1995 12 12 12 35271.1 0.638 93.76 121.93 -6.47 -17.88 239.3
1995 12 13 12 35253.9 5.793 93.84 121.93 -2.45 -14.28 291.8
1995 12 14 12 35239.2 0.537 95.28 121.93 -7.01 -17.65 260.0
1995 12 15 12 35226.7 5.613 84.07 121.93 -7.36 -19.16 218.5
1995 12 16 12 35216.7 0.666 93.08 121.93 -8.24 -19.40 217.1
1995 12 17 12 35209.0 1.712 101.85 121.93 -10.41 -21.66 158.6
