38.6 -91.2 basin centroid
Elevation: 200.0 m  Area: 280.0 km2

Year Mnth Day Hr dayl(s) prcp(mm/day) srad(W/m2) swe(mm) tmax(C) tmin(C) vp(Pa)
1995 3 26 12 43887.7 5.346 156.53 0.16 7.64 -1.60 574.3
1995 3 27 12 44024.8 2.191 190.28 0.16 8.28 -0.40 624.7
1995 3 28 12 44161.7 5.810 196.49 0.16 4.02 -3.73 523.7
1995 3 29 12 44298.2 2.968 179.96 0.16 7.49 -1.24 557.1
1995 3 30 12 44434.5 2.807 196.05 0.16 8.43 -0.07 599.4
1995 3 31 12 44570.3 1.671 191.30 0.16 7.52 -1.17 523.3
1995 4 1 12 44705.8 1.081 218.41 0.16 6.60 -2.29 556.1
1995 4 2 12 44840.8 9.063 188.73 0.16 7.12 -1.15 564.0
1995 4 3 12 44975.4 0.631 186.61 0.16 7.82 -1.71 551.3
1995 4 4 12 45109.4 0.144 224.11 0.16 6.73 -1.22 552.4
1995 4 5 12 45242.8 1.854 196.19 0.16 7.47 -1.72 530.9
1995 4 6 12 45375.7 4.582 207.25 0.16 9.76 2.35 671.4
1995 4 7 12 45507.9 0.308 195.99 0.16 11.68 2.33 619.5
1995 4 8 12 45639.4 13.009 198.89 0.16 8.91 1.74 646.2
1995 4 9 12 45770.2 6.241 217.30 0.16 9.77 2.31 680.3
1995 4 10 12 45900.2 2.231 204.97 0.16 10.28 1.55 552.9
1995 4 11 12 46029.4 2.887 233.12 0.16 7.09 -2.13 539.9
1995 4 12 12 46157.8 5.020 203.15 0.16 10.91 2.58 684.2
1995 4 13 12 46285.3 0.086 212.72 0.16 10.27 1.52 630.7
1995 4 14 12 46411.9 0.074 188.31 0.16 7.92 0.11 608.2
1995 4 15 12 46537.5 1.889 223.95 0.16 10.66 1.49 666.5
1995 4 16 12 46662.2 3.396 213.75 0.16 7.83 -0.43 570.9
1995 4 17 12 46785.8 1.209 235.33 0.16 10.59 1.60 644.8
1995 4 18 12 46908.4 0.660 213.34 0.16 12.21 3.87 665.9
1995 4 19 12 47029.9 5.070 205.47 0.16 11.81 2.71 646.1
1995 4 20 12 47150.2 2.087 220.27 0.16 9.78 0.80 545.5
1995 4 21 12 47269.4 1.824 193.12 0.16 11.89 2.35 617.3
1995 4 22 12 47387.3 0.646 209.32 0.16 12.48 4.13 647.9
1995 4 23 12 47504.0 1.635 240.13 0.16 10.02 1.66 640.4
1995 4 24 12 47619.5 0.733 235.84 0.16 12.65 4.32 726.7
1995 4 25 12 47733.6 5.879 226.67 0.16 12.81 5.26 717.9
1995 4 26 12 47846.4 0.658 209.79 0.16 9.42 1.76 634.7
1995 4 27 12 47957.8 3.796 245.07 0.16 11.61 2.33 685.4
1995 4 28 12 48067.8 8.306 206.89 0.16 12.10 3.20 710.6
1995 4 29 12 48176.4 1.189 249.19 0.16 11.55 2.54 625.6
1995 4 30 12 48283.5 3.077 213.83 0.16 11.93 4.18 694.2
1995 5 1 12 48389.0 9.280 230.31 0.16 12.79 4.12 673.3
1995 5 2 12 48493.1 2.409 204.89 0.16 13.82 5.62 700.7
1995 5 3 12 48595.5 0.498 258.69 0.16 15.41 7.39 754.5
1995 5 4 12 48696.4 0.084 230.36 0.16 15.57 7.20 761.9
1995 5 5 12 48795.7 6.658 237.64 0.16 16.66 8.94 844.9
1995 5 6 12 48893.3 4.325 235.71 0.16 13.45 4.45 722.1
1995 5 7 12 48989.2 0.216 252.77 0.16 19.25 11.01 805.6
1995 5 8 12 49083.3 3.714 245.83 0.16 16.45 6.76 725.6
1995 5 9 12 49175.8 2.757 274.96 0.16 14.75 7.16 746.0
1995 5 10 12 49266.4 1.333 254.21 0.16 13.35 4.53 717.7
1995 5 11 12 49355.3 7.154 232.76 0.16 16.13 8.12 754.6
1995 5 12 12 49442.4 0.077 254.31 0.16 14.07 4.76 713.8
1995 5 13 12 49527.6 15.590 210.52 0.16 16.29 7.51 778.0
1995 5 14 12 49610.9 6.331 282.55 0.16 18.46 11.02 881.3
1995 5 15 12 49692.3 1.366 266.28 0.16 16.32 6.88 750.5
1995 5 16 12 49771.8 5.577 256.43 0.16 16.54 8.65 777.9
1995 5 17 12 49849.4 3.360 241.86 0.16 16.54 8.18 749.0
1995 5 18 12 49924.9 2.510 247.68 0.16 17.04 9.20 775.5
1995 5 19 12 49998.5 4.138 272.05 0.16 18.57 9.78 832.5
1995 5 20 12 50070.1 3.476 255.92 0.16 16.33 7.68 762.9
1995 5 21 12 50139.7 2.849 253.28 0.16 15.16 6.91 741.6
1995 5 22 12 50207.1 2.483 254.42 0.16 18.54 10.14 739.3
1995 5 23 12 50272.5 4.950 233.17 0.16 15.54 7.26 692.2
1995 5 24 12 50335.9 0.850 281.22 0.16 17.98 9.70 789.0
1995 5 25 12 50397.0 4.358 277.28 0.16 17.30 8.46 785.1
1995 5 26 12 50456.1 8.245 265.52 0.16 15.71 6.77 763.3
1995 5 27 12 50513.0 5.180 261.69 0.16 18.42 10.42 844.8
1995 5 28 12 50567.8 5.447 231.87 0.16 18.74 11.08 823.1
1995 5 29 12 50620.3 5.908 289.90 0.16 19.11 11.87 820.8
1995 5 30 12 50670.7 0.773 233.55 0.16 18.07 9.86 768.3
1995 5 31 12 50718.8 0.600 248.20 0.16 18.24 10.10 822.6
1995 6 1 12 50764.8 2.652 246.90 0.16 20.59 11.80 845.1
1995 6 2 12 50808.5 1.637 264.67 0.16 19.18 11.64 795.7
1995 6 3 12 50849.9 2.448 269.73 0.16 19.71 10.64 791.7
1995 6 4 12 50889.0 2.443 252.95 0.16 17.34 9.50 815.5
1995 6 5 12 50925.9 2.104 242.26 0.16 20.23 10.26 812.5
1995 6 6 12 50960.5 1.439 236.68 0.16 18.24 9.73 834.8
1995 6 7 12 50992.8 1.627 278.20 0.16 19.06 11.68 817.4
1995 6 8 12 51022.8 0.083 263.66 0.16 20.17 11.74 835.2
1995 6 9 12 51050.5 0.395 267.34 0.16 22.77 13.94 911.4
1995 6 10 12 51075.8 1.469 263.23 0.16 19.36 10.10 777.2
1995 6 11 12 51098.8 2.709 271.91 0.16 19.10 10.66 745.1
1995 6 12 12 51119.5 0.841 230.40 0.16 24.91 16.75 930.9
1995 6 13 12 51137.8 2.764 277.50 0.16 21.45 13.87 871.0
1995 6 14 12 51153.7 2.742 225.02 0.16 20.67 13.13 838.9
1995 6 15 12 51167.4 3.220 226.71 0.16 21.15 13.78 866.2
1995 6 16 12 51178.6 1.272 264.61 0.16 20.93 11.21 842.2
1995 6 17 12 51187.5 0.949 286.60 0.16 22.06 14.87 883.5
1995 6 18 12 51194.0 0.275 268.80 0.16 24.19 15.17 949.0
1995 6 19 12 51198.1 7.215 276.99 0.16 21.12 11.54 817.3
1995 6 20 12 51199.9 1.015 276.62 0.16 19.51 10.82 798.5
1995 6 21 12 51199.3 3.328 254.24 0.16 23.08 15.01 877.6
1995 6 22 12 51196.4 2.907 240.78 0.16 21.40 12.38 854.7
1995 6 23 12 51191.0 0.293 267.55 0.16 20.90 13.36 863.4
1995 6 24 12 51183.3 0.267 266.06 0.16 16.12 6.82 734.3
1995 6 25 12 51173.3 0.747 267.75 0.16 22.87 15.38 903.4
1995 6 26 12 51160.8 1.080 254.00 0.16 21.42 12.18 851.8
1995 6 27 12 51146.1 10.383 264.32 0.16 22.28 14.44 820.6
1995 6 28 12 51128.9 1.920 253.92 0.16 23.70 16.15 908.0
1995 6 29 12 51109.4 2.165 247.66 0.16 23.42 15.97 945.8
1995 6 30 12 51087.6 0.296 259.90 0.16 22.26 13.28 843.8
1995 7 1 12 51063.4 1.990 248.51 0.16 22.24 13.17 820.4
1995 7 2 12 51036.9 1.003 266.39 0.16 21.87 13.58 828.9
1995 7 3 12 51008.1 3.105 252.48 0.16 24.54 16.42 897.3
1995 7 4 12 50976.9 4.201 247.38 0.16 22.62 14.33 903.5
1995 7 5 12 50943.5 1.483 269.39 0.16 21.62 12.72 813.0
1995 7 6 12 50907.8 0.779 226.20 0.16 23.73 15.39 902.0
1995 7 7 12 50869.7 1.727 242.79 0.16 21.04 13.13 866.3
1995 7 8 12 50829.4 3.764 259.14 0.16 21.80 13.83 860.9
1995 7 9 12 50786.9 1.605 244.42 0.16 23.52 15.27 888.8
1995 7 10 12 50742.1 1.567 254.99 0.16 23.90 16.72 909.3
1995 7 11 12 50695.1 6.104 233.42 0.16 24.41 15.58 957.7
1995 7 12 12 50645.8 3.281 276.79 0.16 22.72 14.74 887.0
1995 7 13 12 50594.3 6.478 246.75 0.16 22.15 13.02 875.7
1995 7 14 12 50540.7 0.560 249.46 0.16 22.98 15.32 926.1
1995 7 15 12 50484.8 0.462 231.46 0.16 25.05 16.12 930.3
1995 7 16 12 50426.8 0.004 254.84 0.16 23.90 16.49 962.8
1995 7 17 12 50366.7 0.901 256.96 0.16 25.13 17.57 942.4
1995 7 18 12 50304.5 1.508 238.42 0.16 22.18 13.90 845.2
1995 7 19 12 50240.1 0.787 260.29 0.16 22.54 14.35 872.9
1995 7 20 12 50173.7 1.046 231.17 0.16 25.16 16.10 900.5
1995 7 21 12 50105.1 0.490 237.81 0.16 22.04 14.54 908.1
1995 7 22 12 50034.6 0.823 236.84 0.16 23.31 14.61 949.2
1995 7 23 12 49962.0 0.158 243.99 0.16 21.47 12.76 904.4
1995 7 24 12 49887.4 1.034 249.18 0.16 22.34 14.97 888.4
1995 7 25 12 49810.8 3.001 276.56 0.16 25.41 18.51 966.0
1995 7 26 12 49732.3 0.878 264.43 0.16 21.18 13.03 860.0
1995 7 27 12 49651.8 4.115 225.72 0.16 23.49 15.23 900.6
1995 7 28 12 49569.5 5.111 252.62 0.16 21.64 12.72 807.4
1995 7 29 12 49485.2 3.009 230.52 0.16 25.30 16.60 948.4
1995 7 30 12 49399.1 1.888 259.60 0.16 24.73 16.25 904.8
1995 7 31 12 49311.1 0.741 228.92 0.16 23.42 17.25 904.4
1995 8 1 12 49221.3 1.987 239.50 0.16 24.22 14.42 902.4
1995 8 2 12 49129.8 0.258 236.57 0.16 19.44 10.98 873.6
1995 8 3 12 49036.5 4.901 258.73 0.16 23.20 13.26 881.8
1995 8 4 12 48941.4 1.446 219.76 0.16 22.04 13.76 897.9
1995 8 5 12 48844.7 0.204 230.39 0.16 20.87 13.42 879.6
1995 8 6 12 48746.2 0.845 237.09 0.16 20.67 11.67 827.1
1995 8 7 12 48646.2 0.979 237.70 0.16 21.71 13.64 926.5
1995 8 8 12 48544.5 1.021 219.51 0.16 24.59 16.46 906.9
1995 8 9 12 48441.3 6.695 232.47 0.16 20.63 13.14 864.6
1995 8 10 12 48336.4 3.565 210.55 0.16 22.52 14.12 865.8
1995 8 11 12 48230.1 1.375 203.74 0.16 19.44 10.37 776.5
1995 8 12 12 48122.3 3.876 225.20 0.16 25.53 18.32 1021.8
1995 8 13 12 48013.0 0.962 195.39 0.16 23.42 15.10 823.2
1995 8 14 12 47902.3 0.998 227.40 0.16 20.62 10.74 799.2
1995 8 15 12 47790.2 3.367 234.31 0.16 21.17 11.89 857.8
1995 8 16 12 47676.7 0.250 235.16 0.16 24.74 17.03 963.2
1995 8 17 12 47561.9 1.336 211.14 0.16 24.02 17.41 998.1
1995 8 18 12 47445.8 2.504 212.75 0.16 19.58 10.56 836.2
1995 8 19 12 47328.5 3.543 201.26 0.16 23.75 16.25 927.7
1995 8 20 12 47209.9 2.745 229.89 0.16 21.61 12.54 901.2
1995 8 21 12 47090.2 2.570 216.55 0.16 22.12 13.47 847.5
1995 8 22 12 46969.3 3.588 241.52 0.16 21.89 13.50 809.6
1995 8 23 12 46847.3 2.023 195.20 0.16 18.71 9.26 811.0
1995 8 24 12 46724.2 2.303 209.10 0.16 21.15 13.52 856.6
1995 8 25 12 46600.0 2.449 230.69 0.16 20.59 12.42 801.8
1995 8 26 12 46474.8 0.899 238.00 0.16 20.04 12.99 831.5
1995 8 27 12 46348.7 2.301 222.32 0.16 21.34 11.43 854.7
1995 8 28 12 46221.7 6.617 183.98 0.16 21.67 12.56 830.6
1995 8 29 12 46093.7 0.226 213.14 0.16 20.20 12.14 843.9
1995 8 30 12 45964.9 1.334 193.65 0.16 18.39 9.54 783.5
1995 8 31 12 45835.3 3.338 214.71 0.16 20.02 11.84 828.7
1995 9 1 12 45704.9 0.609 202.54 0.16 22.43 13.85 895.7
1995 9 2 12 45573.7 0.263 227.32 0.16 18.15 8.80 744.5
1995 9 3 12 45441.8 2.627 235.48 0.16 16.62 8.37 723.8
1995 9 4 12 45309.3 0.087 224.87 0.16 22.82 14.77 904.3
1995 9 5 12 45176.2 1.544 188.62 0.16 20.33 12.88 847.2
1995 9 6 12 45042.4 5.521 198.23 0.16 17.91 9.88 783.2
1995 9 7 12 44908.2 0.452 189.24 0.16 18.05 9.62 828.0
1995 9 8 12 44773.4 1.815 208.99 0.16 17.06 8.01 759.5
1995 9 9 12 44638.1 7.109 166.65 0.16 21.95 14.09 893.2
1995 9 10 12 44502.5 0.411 192.07 0.16 21.08 12.55 865.6
1995 9 11 12 44366.4 0.088 160.80 0.16 17.42 9.86 803.1
1995 9 12 12 44230.0 2.420 195.66 0.16 17.52 9.76 777.4
1995 9 13 12 44093.3 3.820 198.34 0.16 19.77 11.07 831.0
1995 9 14 12 43956.3 3.411 182.22 0.16 18.61 10.50 800.8
1995 9 15 12 43819.1 4.725 170.63 0.16 16.60 8.66 721.2
1995 9 16 12 43681.7 0.843 196.45 0.16 17.54 9.64 804.3
1995 9 17 12 43544.2 1.354 164.64 0.16 17.30 10.67 786.5
1995 9 18 12 43406.5 2.633 198.15 0.16 14.23 6.05 709.6
1995 9 19 12 43268.9 4.391 147.92 0.16 16.10 7.62 725.2
1995 9 20 12 43131.1 0.508 170.97 0.16 16.13 6.57 744.9
1995 9 21 12 42993.5 1.091 199.60 0.16 16.34 7.84 818.0
1995 9 22 12 42855.8 0.916 195.32 0.16 14.75 6.26 693.4
1995 9 23 12 42718.3 0.700 174.22 0.16 18.13 9.51 786.0
1995 9 24 12 42580.9 0.742 150.95 0.16 17.40 9.05 812.2
1995 9 25 12 42443.7 1.838 201.96 0.16 14.98 6.54 746.1
1995 9 26 12 42306.7 2.119 169.28 0.16 17.95 10.04 826.2
1995 9 27 12 42170.0 0.695 170.08 0.16 15.79 6.52 717.9
1995 9 28 12 42033.6 0.127 179.87 0.16 16.08 8.29 750.1
1995 9 29 12 41897.5 7.020 168.91 0.16 16.27 9.24 727.2
1995 9 30 12 41761.9 0.466 166.79 0.16 15.68 7.58 712.5
1995 10 1 12 41626.6 1.049 160.86 0.16 15.49 7.32 753.1
1995 10 2 12 41491.8 1.909 192.37 0.16 14.81 6.50 655.7
1995 10 3 12 41357.6 0.244 139.00 0.16 13.77 5.24 739.3
1995 10 4 12 41223.8 8.566 149.24 0.16 13.04 3.97 619.6
1995 10 5 12 41090.7 2.865 178.44 0.16 12.43 4.80 722.4
1995 10 6 12 40958.2 0.281 146.72 0.16 11.34 2.52 614.8
1995 10 7 12 40826.3 4.011 154.39 0.16 15.52 7.39 764.8
1995 10 8 12 40695.1 3.976 172.37 0.16 14.15 5.17 730.1
1995 10 9 12 40564.7 2.811 158.92 0.16 14.68 5.45 714.3
1995 10 10 12 40435.1 0.920 171.33 0.16 14.86 5.44 718.8
1995 10 11 12 40306.3 0.507 127.67 0.16 13.98 5.90 718.4
1995 10 12 12 40178.3 0.156 164.62 0.16 10.38 2.42 629.3
1995 10 13 12 40051.3 0.005 144.03 0.16 10.59 2.60 647.5
1995 10 14 12 39925.2 3.182 117.26 0.16 12.72 4.72 690.9
1995 10 15 12 39800.0 1.045 163.17 0.16 12.62 3.89 750.7
1995 10 16 12 39675.8 0.011 135.78 0.16 11.51 2.69 652.1
1995 10 17 12 39552.7 2.105 153.32 0.16 10.87 2.68 671.4
1995 10 18 12 39430.7 1.618 130.44 0.16 12.46 4.96 692.1
1995 10 19 12 39309.8 1.970 133.94 0.16 13.06 4.34 733.8
1995 10 20 12 39190.1 1.607 141.29 0.16 9.46 1.26 619.3
1995 10 21 12 39071.5 2.113 147.22 0.16 10.59 3.58 615.9
1995 10 22 12 38954.2 0.904 115.80 0.16 10.67 2.03 608.7
1995 10 23 12 38838.1 1.013 139.21 0.16 10.01 1.03 632.3
1995 10 24 12 38723.3 2.846 135.55 0.16 10.00 1.88 621.4
1995 10 25 12 38609.8 0.139 120.57 0.16 11.46 3.48 626.4
1995 10 26 12 38497.7 1.482 139.72 0.16 10.10 1.17 618.4
1995 10 27 12 38387.0 1.758 126.23 0.16 8.83 1.07 603.9
1995 10 28 12 38277.7 1.310 122.84 0.16 10.34 2.32 638.8
1995 10 29 12 38169.9 1.215 121.21 0.16 8.91 0.30 634.5
1995 10 30 12 38063.6 1.156 129.10 0.16 9.64 1.30 641.1
1995 10 31 12 37958.7 1.208 112.45 0.16 8.46 -1.37 594.6
1995 11 1 12 37855.5 0.267 137.81 0.16 6.63 -1.44 575.7
1995 11 2 12 37753.8 1.392 123.53 0.16 7.76 -0.93 538.9
1995 11 3 12 37653.8 2.287 135.50 0.16 7.27 -1.32 534.5
1995 11 4 12 37555.3 0.397 109.14 0.16 8.35 0.65 607.8
1995 11 5 12 37458.6 1.776 116.15 0.16 7.35 -2.78 500.3
1995 11 6 12 37363.5 1.665 127.78 0.16 4.54 -4.15 518.2
1995 11 7 12 37270.2 0.445 102.28 0.16 7.43 -1.20 569.3
1995 11 8 12 37178.7 1.761 116.71 0.16 8.97 0.63 573.3
1995 11 9 12 37088.9 0.145 123.88 0.16 5.74 -0.77 578.3
1995 11 10 12 37000.9 0.725 116.41 0.16 7.36 -1.11 582.6
1995 11 11 12 36914.8 1.082 122.07 0.16 7.09 -0.94 563.5
1995 11 12 12 36830.5 2.054 132.03 0.16 7.18 -2.49 537.6
1995 11 13 12 36748.2 0.851 102.16 0.16 8.22 0.28 640.7
1995 11 14 12 36667.7 0.576 134.36 0.16 7.81 0.77 621.0
1995 11 15 12 36589.2 0.225 111.40 0.16 7.23 -1.25 542.8
1995 11 16 12 36512.6 0.070 131.24 0.16 4.74 -2.74 489.5
1995 11 17 12 36438.0 1.632 85.82 0.16 6.51 -2.36 627.0
1995 11 18 12 36365.4 0.930 143.27 0.16 3.23 -6.68 496.6
1995 11 19 12 36294.9 0.493 116.47 0.16 4.72 -3.34 556.8
1995 11 20 12 36226.3 0.425 104.58 0.16 2.58 -5.98 488.7
1995 11 21 12 36159.9 5.697 103.80 0.16 2.54 -5.65 412.3
1995 11 22 12 36095.5 4.605 121.20 0.16 5.38 -2.97 551.6
1995 11 23 12 36033.3 1.064 103.90 0.16 3.01 -5.17 473.7
1995 11 24 12 35973.2 1.394 123.08 0.16 2.72 -6.69 443.0
1995 11 25 12 35915.2 0.672 88.62 0.16 5.23 -3.09 531.4
1995 11 26 12 35859.3 0.539 119.56 0.16 1.80 -6.61 502.3
1995 11 27 12 35805.7 0.333 100.16 0.16 2.61 -4.40 554.4
1995 11 28 12 35754.2 0.936 134.92 0.16 1.68 -7.36 464.6
1995 11 29 12 35704.9 0.385 105.24 0.16 1.77 -5.23 527.5
1995 11 30 12 35657.9 1.400 106.73 0.16 1.37 -7.50 457.5
1995 12 1 12 35613.1 1.359 92.72 0.16 3.67 -4.83 523.1
1995 12 2 12 35570.6 2.985 99.74 0.16 2.18 -5.11 504.2
1995 12 3 12 35530.3 0.289 83.31 0.16 1.13 -6.12 482.2
1995 12 4 12 35492.2 2.032 118.77 0.16 2.41 -4.30 461.8
1995 12 5 12 35456.5 1.096 91.98 0.16 1.54 -5.79 538.0
1995 12 6 12 35423.1 0.263 84.16 0.16 -0.39 -9.30 390.1
1995 12 7 12 35391.9 1.284 139.51 0.16 0.55 -7.67 459.4
1995 12 8 12 35363.1 1.167 124.39 0.16 2.47 -6.71 446.4
1995 12 9 12 35336.6 0.053 102.95 0.16 2.21 -6.54 466.4
1995 12 10 12 35312.4 1.983 97.39 0.16 2.27 -5.63 442.1
1995 12 11 12 35290.6 3.126 94.06 0.16 2.89 -6.94 451.4
1995 12 12 12 35271.1 2.109 107.22 0.16 3.56 -4.15 508.4
1995 12 13 12 35253.9 1.144 112.66 0.16 -0.66 -8.94 456.8
1995 12 14 12 35239.2 1.147 82.04 0.16 -0.33 -9.12 452.8
1995 12 15 12 35226.7 1.511 96.54 0.16 -0.16 -9.11 416.2
1995 12 16 12 35216.7 1.726 128.13 0.16 0.71 -6.77 434.9
1995 12 17 12 35209.0 2.011 115.45 0.16 2.06 -6.98 482.6
1995 12 18 12 35203.6 2.758 86.39 0.16 -0.45 -8.03 435.7
1995 12 19 12 35200.7 0.808 84.51 0.16 1.06 -6.57 524.6
1995 12 20 12 35200.1 2.662 106.19 0.16 1.40 -6.79 470.8
1995 12 21 12 35201.9 0.638 99.57 0.16 -0.72 -9.21 424.5
1995 12 22 12 35206.0 0.403 89.70 0.16 0.38 -8.41 411.1
1995 12 23 12 35212.5 0.027 115.02 0.16 1.06 -7.28 438.2
1995 12 24 12 35221.4 2.436 115.44 0.16 -0.84 -9.89 388.9
